"GO.ID","Term","Annotated","Significant","Expected","Rank.in.p.value_classic","p.value_elim","p.value_classic","genes"
"GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors",79,2,0.28,31,0.00953,0.03228,"TNF,ZSWIM2"
"GO:0001942","hair follicle development",80,2,0.29,32,0.00977,0.03303,"TNF,WNT10A"
"GO:0051899","membrane depolarization",82,2,0.29,33,0.01024,0.03456,"KCNH2,NPFF"
"GO:0070970","interleukin-2 secretion",10,1,0.04,37,0.01854,0.03507,"TRIM27"
"GO:0015851","nucleobase transport",10,1,0.04,38,0.01854,0.03507,"SLC28A1"
"GO:0031652","positive regulation of heat generation",10,1,0.04,39,0.01854,0.03507,"TNF"
"GO:0046325","negative regulation of glucose import",10,1,0.04,40,0.01854,0.03507,"TNF"
"GO:0042368","vitamin D biosynthetic process",10,1,0.04,41,0.01854,0.03507,"TNF"
"GO:0044146","negative regulation of growth of symbiont involved in interaction with host",10,1,0.04,42,0.01854,0.03507,"TNF"
"GO:0044130","negative regulation of growth of symbiont in host",10,1,0.04,43,0.01854,0.03507,"TNF"
"GO:0002523","leukocyte migration involved in inflammatory response",10,1,0.04,44,0.01854,0.03507,"S100A8"
"GO:0050755","chemokine metabolic process",10,1,0.04,45,0.01854,0.03507,"TNF"
"GO:2000121","regulation of removal of superoxide radicals",10,1,0.04,46,0.01854,0.03507,"TNF"
"GO:0072531","pyrimidine-containing compound transmembrane transport",10,1,0.04,47,0.01854,0.03507,"SLC28A1"
"GO:0045414","regulation of interleukin-8 biosynthetic process",10,1,0.04,48,0.01854,0.03507,"TNF"
"GO:0042635","positive regulation of hair cycle",10,1,0.04,49,0.01854,0.03507,"TNF"
"GO:0051798","positive regulation of hair follicle development",10,1,0.04,50,0.01854,0.03507,"TNF"
"GO:2001198","regulation of dendritic cell differentiation",10,1,0.04,51,0.01854,0.03507,"HLA-G"
"GO:0042033","chemokine biosynthetic process",10,1,0.04,52,0.01854,0.03507,"TNF"
"GO:0006919","activation of cysteine-type endopeptidase activity involved in apoptotic process",86,2,0.31,54,0.01122,0.03769,"S100A8,TNF"
"GO:0042228","interleukin-8 biosynthetic process",11,1,0.04,55,0.02037,0.03851,"TNF"
"GO:0032096","negative regulation of response to food",11,1,0.04,56,0.02037,0.03851,"NPFF"
"GO:0032099","negative regulation of appetite",11,1,0.04,57,0.02037,0.03851,"NPFF"
"GO:0002923","regulation of humoral immune response mediated by circulating immunoglobulin",11,1,0.04,58,0.02037,0.03851,"TNF"
"GO:0044650","adhesion of symbiont to host cell",11,1,0.04,59,0.02037,0.03851,"LRRC15"
"GO:0044126","regulation of growth of symbiont in host",11,1,0.04,60,0.02037,0.03851,"TNF"
"GO:0044144","modulation of growth of symbiont involved in interaction with host",11,1,0.04,61,0.02037,0.03851,"TNF"
"GO:0002517","T cell tolerance induction",11,1,0.04,62,0.02037,0.03851,"HLA-G"
"GO:0015671","oxygen transport",11,1,0.04,63,0.02037,0.03851,"HBQ1"
"GO:0000185","activation of MAPKKK activity",11,1,0.04,64,0.02037,0.03851,"TNF"
"GO:0072567","chemokine (C-X-C motif) ligand 2 production",11,1,0.04,65,0.02037,0.03851,"TNF"
"GO:0071803","positive regulation of podosome assembly",11,1,0.04,66,0.02037,0.03851,"TNF"
"GO:0030656","regulation of vitamin metabolic process",11,1,0.04,67,0.02037,0.03851,"TNF"
"GO:1903076","regulation of protein localization to plasma membrane",88,2,0.31,68,0.01172,0.0393,"LRRC15,TNF"
"GO:0002027","regulation of heart rate",89,2,0.32,69,0.01198,0.04011,"KCNH2,NPFF"
"GO:0031650","regulation of heat generation",12,1,0.04,71,0.02221,0.04194,"TNF"
"GO:0061684","chaperone-mediated autophagy",12,1,0.04,72,0.02221,0.04194,"EEF1A2"
"GO:1903140","regulation of establishment of endothelial barrier",12,1,0.04,73,0.02221,0.04194,"TNF"
"GO:1901550","regulation of endothelial cell development",12,1,0.04,74,0.02221,0.04194,"TNF"
"GO:0045591","positive regulation of regulatory T cell differentiation",12,1,0.04,75,0.02221,0.04194,"HLA-G"
"GO:0070486","leukocyte aggregation",12,1,0.04,76,0.02221,0.04194,"S100A8"
"GO:0002475","antigen processing and presentation via MHC class Ib",12,1,0.04,77,0.02221,0.04194,"HLA-G"
"GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",92,2,0.33,78,0.01276,0.04259,"HLA-G,TNF"
"GO:0098869","cellular oxidant detoxification",92,2,0.33,79,0.01276,0.04259,"HBQ1,TNF"
"GO:0001909","leukocyte mediated cytotoxicity",93,2,0.33,80,0.01302,0.04343,"HLA-G,STXBP2"
"GO:0032609","interferon-gamma production",95,2,0.34,82,0.01356,0.04512,"TNF,TRIM27"
"GO:0018119","peptidyl-cysteine S-nitrosylation",13,1,0.05,83,0.02403,0.04535,"S100A8"
"GO:0042761","very long-chain fatty acid biosynthetic process",13,1,0.05,84,0.02403,0.04535,"ELOVL7"
"GO:0032105","negative regulation of response to extracellular stimulus",13,1,0.05,85,0.02403,0.04535,"NPFF"
"GO:0032108","negative regulation of response to nutrient levels",13,1,0.05,86,0.02403,0.04535,"NPFF"
"GO:0090197","positive regulation of chemokine secretion",13,1,0.05,87,0.02403,0.04535,"TNF"
"GO:0044406","adhesion of symbiont to host",13,1,0.05,88,0.02403,0.04535,"LRRC15"
"GO:0017014","protein nitrosylation",13,1,0.05,89,0.02403,0.04535,"S100A8"
"GO:0046500","S-adenosylmethionine metabolic process",13,1,0.05,90,0.02403,0.04535,"MAT1A"
"GO:0044110","growth involved in symbiotic interaction",13,1,0.05,91,0.02403,0.04535,"TNF"
"GO:0044116","growth of symbiont involved in interaction with host",13,1,0.05,92,0.02403,0.04535,"TNF"
"GO:0044117","growth of symbiont in host",13,1,0.05,93,0.02403,0.04535,"TNF"
"GO:0042362","fat-soluble vitamin biosynthetic process",13,1,0.05,94,0.02403,0.04535,"TNF"
"GO:0030497","fatty acid elongation",13,1,0.05,95,0.02403,0.04535,"ELOVL7"
"GO:0042487","regulation of odontogenesis of dentin-containing tooth",13,1,0.05,96,0.02403,0.04535,"WNT10A"
"GO:0032352","positive regulation of hormone metabolic process",13,1,0.05,97,0.02403,0.04535,"TNF"
"GO:0002708","positive regulation of lymphocyte mediated immunity",96,2,0.34,98,0.01383,0.04598,"HLA-G,TNF"
"GO:1990748","cellular detoxification",96,2,0.34,99,0.01383,0.04598,"HBQ1,TNF"
"GO:0002821","positive regulation of adaptive immune response",97,2,0.35,100,0.01411,0.04684,"HLA-G,TNF"
"GO:0030148","sphingolipid biosynthetic process",99,2,0.35,101,0.01466,0.04858,"ELOVL7,TNF"
"GO:0150078","positive regulation of neuroinflammatory response",14,1,0.05,104,0.02586,0.04876,"TNF"
"GO:0002922","positive regulation of humoral immune response",14,1,0.05,105,0.02586,0.04876,"TNF"
"GO:0090196","regulation of chemokine secretion",14,1,0.05,106,0.02586,0.04876,"TNF"
"GO:0090153","regulation of sphingolipid biosynthetic process",14,1,0.05,107,0.02586,0.04876,"TNF"
"GO:0048143","astrocyte activation",14,1,0.05,108,0.02586,0.04876,"TNF"
"GO:0097286","iron ion import",14,1,0.05,109,0.02586,0.04876,"FTH1"
"GO:2000303","regulation of ceramide biosynthetic process",14,1,0.05,110,0.02586,0.04876,"TNF"
"GO:0002483","antigen processing and presentation of endogenous peptide antigen",14,1,0.05,111,0.02586,0.04876,"HLA-G"
"GO:0000098","sulfur amino acid catabolic process",14,1,0.05,112,0.02586,0.04876,"MAT1A"
"GO:0034116","positive regulation of heterotypic cell-cell adhesion",14,1,0.05,113,0.02586,0.04876,"TNF"
"GO:2000010","positive regulation of protein localization to cell surface",14,1,0.05,114,0.02586,0.04876,"TNF"
"GO:1905038","regulation of membrane lipid metabolic process",14,1,0.05,115,0.02586,0.04876,"TNF"
"GO:1903978","regulation of microglial cell activation",14,1,0.05,116,0.02586,0.04876,"TNF"
"GO:0051044","positive regulation of membrane protein ectodomain proteolysis",14,1,0.05,117,0.02586,0.04876,"TNF"
"GO:0072643","interferon-gamma secretion",14,1,0.05,118,0.02586,0.04876,"TRIM27"
