"GO.ID","Term","Annotated","Significant","Expected","Rank.in.p.value_classic","p.value_elim","p.value_classic","genes"
"GO:0031667","response to nutrient levels",445,10,1.97,33,0.00069,2.6e-05,"APOA1,CXCL10,G6PC,ICAM1,IGFBP2,IL1B,MAPK8,PCK1,PON1,SERPINC1"
"GO:0034116","positive regulation of heterotypic cell-cell adhesion",15,3,0.07,34,1.4e-05,3.7e-05,"FGB,FGG,IL1B"
"GO:0008202","steroid metabolic process",298,8,1.32,37,0.01395,5.2e-05,"ABCB11,APOA1,EBPL,G6PC,GC,HMGCS2,IL1B,PON1"
"GO:0002438","acute inflammatory response to antigenic stimulus",19,3,0.08,41,2.9e-05,7.7e-05,"C3,ICAM1,SERPINC1"
"GO:0050729","positive regulation of inflammatory response",113,5,0.5,43,0.00281,0.00015,"C3,GBP5,IL1B,S100A8,S100A9"
"GO:0006082","organic acid metabolic process",1041,14,4.62,46,0.01144,0.00017,"ABCB11,ALDOB,C3,FMO2,G6PC,HPD,IL1B,ITIH3,MAT1A,PCK1,PDP2,PON1,TAT,VARS2"
"GO:0019221","cytokine-mediated signaling pathway",671,11,2.98,47,0.02743,0.00017,"APOA1,CCL8,CXCL10,CXCL11,CXCL5,CXCL8,CXCL9,ICAM1,IL1B,IL32,RSAD2"
"GO:0043950","positive regulation of cAMP-mediated signaling",25,3,0.11,48,6.9e-05,0.00018,"CXCL10,CXCL11,CXCL9"
"GO:0002224","toll-like receptor signaling pathway",123,5,0.55,51,4.6e-05,0.00022,"FGB,FGG,RSAD2,S100A8,S100A9"
"GO:2000352","negative regulation of endothelial cell apoptotic process",27,3,0.12,53,8.7e-05,0.00023,"FGB,FGG,ICAM1"
"GO:0045907","positive regulation of vasoconstriction",27,3,0.12,54,8.7e-05,0.00023,"FGB,FGG,ICAM1"
"GO:0072378","blood coagulation, fibrin clot formation",27,3,0.12,55,8.7e-05,0.00023,"FGB,FGG,SERPINC1"
"GO:0071356","cellular response to tumor necrosis factor",214,6,0.95,61,6.2e-05,0.00037,"ADAMTS7,APOA1,CCL8,CXCL8,ICAM1,PCK1"
"GO:1900026","positive regulation of substrate adhesion-dependent cell spreading",34,3,0.15,65,0.00017,0.00045,"APOA1,FGB,FGG"
"GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors",34,3,0.15,66,0.00017,0.00045,"FGB,FGG,ICAM1"
"GO:0006094","gluconeogenesis",82,4,0.36,67,0.00014,0.00048,"ALDOB,G6PC,PCK1,SUPT20HL2"
"GO:0045429","positive regulation of nitric oxide biosynthetic process",35,3,0.16,68,0.00019,5e-04,"HBB,ICAM1,IL1B"
"GO:0070741","response to interleukin-6",36,3,0.16,71,0.01234,0.00054,"FGG,ICAM1,PCK1"
"GO:0051186","cofactor metabolic process",537,9,2.38,75,0.0132,6e-04,"ALDOB,FMO2,GSTT2B,HBB,HBG2,HMGCS2,MAT1A,PDP2,TAT"
"GO:0051281","positive regulation of release of sequestered calcium ion into cytosol",38,3,0.17,78,0.00024,0.00063,"CXCL10,CXCL11,CXCL9"
"GO:0006641","triglyceride metabolic process",88,4,0.39,77,0.01133,0.00063,"APOA1,C3,G6PC,PCK1"
"GO:0072676","lymphocyte migration",90,4,0.4,80,0.01883,0.00068,"CCL8,CXCL10,CXCL11,ICAM1"
"GO:0010038","response to metal ion",338,7,1.5,82,9.8e-05,0.00075,"FGB,FGG,ICAM1,IGFBP2,MAPK8,S100A8,TAT"
"GO:0006570","tyrosine metabolic process",10,2,0.04,86,0.00045,0.00085,"HPD,TAT"
"GO:0002523","leukocyte migration involved in inflammatory response",10,2,0.04,87,0.00045,0.00085,"S100A8,S100A9"
"GO:0097190","apoptotic signaling pathway",565,9,2.51,88,0.00529,0.00086,"CD5,DNAJC10,FGB,FGG,ICAM1,IL1B,MAPK8,S100A8,S100A9"
"GO:0010469","regulation of signaling receptor activity",462,8,2.05,92,0.00011,0.001,"CCL8,CXCL10,CXCL11,CXCL5,CXCL8,CXCL9,IL1B,IL32"
"GO:0015671","oxygen transport",11,2,0.05,93,0.00055,0.00104,"HBB,HBG2"
"GO:0006559","L-phenylalanine catabolic process",11,2,0.05,94,0.00055,0.00104,"HPD,TAT"
"GO:0001775","cell activation",1246,14,5.53,99,0.01614,0.00104,"C3,CD5,CXCL10,CXCL8,FGB,FGG,HBB,ICAM1,IGFBP2,IL1B,LPCAT1,RSAD2,S100A8,S100A9"
"GO:0051238","sequestering of metal ion",12,2,0.05,102,0.00065,0.00125,"S100A8,S100A9"
"GO:2001233","regulation of apoptotic signaling pathway",376,7,1.67,106,0.02006,0.00138,"FGB,FGG,ICAM1,IL1B,MAPK8,S100A8,S100A9"
"GO:0006639","acylglycerol metabolic process",110,4,0.49,110,0.0221,0.00145,"APOA1,C3,G6PC,PCK1"
"GO:0018119","peptidyl-cysteine S-nitrosylation",13,2,0.06,111,0.00077,0.00147,"S100A8,S100A9"
"GO:0002687","positive regulation of leukocyte migration",111,4,0.49,113,0.00044,0.0015,"CCL8,CXCL10,CXCL8,ICAM1"
"GO:0006638","neutral lipid metabolic process",111,4,0.49,114,0.02266,0.0015,"APOA1,C3,G6PC,PCK1"
"GO:0070527","platelet aggregation",56,3,0.25,126,0.00077,0.00196,"FGB,FGG,HBB"
"GO:0044248","cellular catabolic process",2135,19,9.47,129,0.00086,0.00204,"ADAMTS7,ALDOB,APOA1,DNAJC10,DXO,G6PC,GEN1,HBB,HBG2,HPD,IL1B,MAPK8,MAT1A,PCK1,PON1,S100A8,S100A9,TAT,UPP2"
"GO:0046903","secretion",1495,15,6.63,131,0.02256,0.00211,"ABCB11,APOA1,C3,CCL8,FGB,FGG,GBP5,HBB,IL1B,ITIH3,LPCAT1,RSAD2,S100A8,S100A9,SERPINC1"
"GO:0007584","response to nutrient",205,5,0.91,132,5e-04,0.00217,"APOA1,CXCL10,IGFBP2,IL1B,SERPINC1"
"GO:0002576","platelet degranulation",123,4,0.55,133,0.00065,0.00218,"APOA1,FGB,FGG,ITIH3"
"GO:0002726","positive regulation of T cell cytokine production",17,2,0.08,136,0.00133,0.00253,"IL1B,RSAD2"
"GO:0044282","small molecule catabolic process",424,7,1.88,139,0.00886,0.00273,"ALDOB,HPD,MAT1A,PCK1,PON1,TAT,UPP2"
"GO:0035743","CD4-positive, alpha-beta T cell cytokine production",18,2,0.08,141,0.0015,0.00284,"IL1B,RSAD2"
"GO:0019915","lipid storage",65,3,0.29,143,0.00119,0.00301,"APOA1,C3,IL1B"
"GO:1901739","regulation of myoblast fusion",19,2,0.08,146,0.00167,0.00316,"CXCL10,CXCL9"
"GO:0042359","vitamin D metabolic process",20,2,0.09,151,0.00185,0.0035,"GC,IL1B"
"GO:0051092","positive regulation of NF-kappaB transcription factor activity",142,4,0.63,156,0.00111,0.00366,"ICAM1,IL1B,S100A8,S100A9"
"GO:0046165","alcohol biosynthetic process",142,4,0.63,157,0.00111,0.00366,"APOA1,HMGCS2,IL1B,PCK1"
"GO:0036499","PERK-mediated unfolded protein response",21,2,0.09,161,0.00204,0.00386,"CXCL8,IGFBP1"
"GO:0002675","positive regulation of acute inflammatory response",22,2,0.1,165,0.00224,0.00424,"C3,IL1B"
"GO:0045940","positive regulation of steroid metabolic process",22,2,0.1,166,0.00224,0.00424,"APOA1,IL1B"
"GO:0010818","T cell chemotaxis",22,2,0.1,167,0.00224,0.00424,"CXCL10,CXCL11"
"GO:0006887","exocytosis",857,10,3.8,173,0.02189,0.00446,"APOA1,C3,CCL8,FGB,FGG,HBB,ITIH3,LPCAT1,S100A8,S100A9"
"GO:1905954","positive regulation of lipid localization",75,3,0.33,174,0.0018,0.00451,"C3,IL1B,PON1"
"GO:0031639","plasminogen activation",23,2,0.1,180,0.00245,0.00463,"FGB,FGG"
"GO:0032602","chemokine production",77,3,0.34,183,0.00194,0.00485,"IL1B,S100A8,S100A9"
"GO:0051050","positive regulation of transport",873,10,3.87,188,0.01275,0.00507,"C3,CXCL10,CXCL11,CXCL9,FGB,FGG,IL1B,MAPK8,PON1,S100A8"
"GO:0050832","defense response to fungus",25,2,0.11,191,0.0029,0.00546,"S100A8,S100A9"
"GO:0001580","detection of chemical stimulus involved in sensory perception of bitter taste",25,2,0.11,192,0.0029,0.00546,"AZGP1,TAS2R19"
"GO:0010575","positive regulation of vascular endothelial growth factor production",26,2,0.12,195,0.00313,0.00589,"C3,IL1B"
"GO:0046890","regulation of lipid biosynthetic process",166,4,0.74,201,0.00197,0.00635,"APOA1,C3,IL1B,LPCAT1"
"GO:0002252","immune effector process",1055,11,4.68,205,0.00403,0.00662,"APOA1,C3,CXCL10,CXCL9,HBB,ICAM1,IL1B,LPCAT1,RSAD2,S100A8,S100A9"
"GO:0042744","hydrogen peroxide catabolic process",28,2,0.12,206,0.00363,0.00681,"HBB,HBG2"
"GO:0042730","fibrinolysis",28,2,0.12,207,0.00363,0.00681,"FGB,FGG"
"GO:0098542","defense response to other organism",383,6,1.7,212,0.02472,0.00705,"CXCL10,CXCL9,FGB,RSAD2,S100A8,S100A9"
"GO:0071549","cellular response to dexamethasone stimulus",30,2,0.13,219,0.00416,0.0078,"ICAM1,PCK1"
"GO:0006694","steroid biosynthetic process",177,4,0.79,220,0.00249,0.00793,"ABCB11,APOA1,HMGCS2,IL1B"
"GO:0098869","cellular oxidant detoxification",94,3,0.42,226,0.00342,0.00843,"HBB,HBG2,S100A9"
"GO:0007186","G protein-coupled receptor signaling pathway",947,10,4.2,229,0.01311,0.00883,"APOA1,C3,CCL8,CXCL10,CXCL11,CXCL5,CXCL8,CXCL9,OR10K2,TAS2R19"
"GO:0006882","cellular zinc ion homeostasis",32,2,0.14,230,0.00472,0.00884,"S100A8,S100A9"
"GO:0071354","cellular response to interleukin-6",32,2,0.14,231,0.00472,0.00884,"FGG,ICAM1"
"GO:0006656","phosphatidylcholine biosynthetic process",33,2,0.15,237,0.00501,0.00938,"APOA1,LPCAT1"
"GO:0030212","hyaluronan metabolic process",34,2,0.15,242,0.00532,0.00994,"IL1B,ITIH3"
"GO:0006084","acetyl-CoA metabolic process",36,2,0.16,247,0.00595,0.0111,"HMGCS2,PDP2"
"GO:0019432","triglyceride biosynthetic process",36,2,0.16,248,0.00595,0.0111,"C3,PCK1"
"GO:0051180","vitamin transport",36,2,0.16,249,0.00595,0.0111,"APOA1,GC"
"GO:0009612","response to mechanical stimulus",198,4,0.88,253,0.00373,0.01163,"CXCL10,IGFBP2,IL1B,MAPK8"
"GO:1903039","positive regulation of leukocyte cell-cell adhesion",198,4,0.88,254,0.00373,0.01163,"CD5,ICAM1,IGFBP2,IL1B"
"GO:0033344","cholesterol efflux",39,2,0.17,264,0.00695,0.01295,"APOA1,PON1"
"GO:0006090","pyruvate metabolic process",111,3,0.49,268,0.00544,0.01322,"ALDOB,PCK1,PDP2"
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway",111,3,0.49,269,0.00544,0.01322,"CXCL10,CXCL11,CXCL9"
"GO:0002443","leukocyte mediated immunity",712,8,3.16,273,0.01887,0.01342,"C3,HBB,ICAM1,IL1B,LPCAT1,RSAD2,S100A8,S100A9"
"GO:0061028","establishment of endothelial barrier",40,2,0.18,277,0.0073,0.01359,"ICAM1,IL1B"
"GO:0050709","negative regulation of protein secretion",113,3,0.5,283,0.00572,0.01386,"APOA1,IL1B,RSAD2"
"GO:0070374","positive regulation of ERK1 and ERK2 cascade",209,4,0.93,285,0.00452,0.01395,"CCL8,FGB,FGG,ICAM1"
"GO:0051345","positive regulation of hydrolase activity",718,8,3.19,287,0.00195,0.01406,"ALDOB,APOA1,CCL8,DNAJC10,ICAM1,MAPK8,S100A8,S100A9"
"GO:0032374","regulation of cholesterol transport",42,2,0.19,294,0.00803,0.01491,"APOA1,PON1"
"GO:0050702","interleukin-1 beta secretion",44,2,0.2,309,0.00878,0.01629,"APOA1,GBP5"
"GO:2000257","regulation of protein activation cascade",44,2,0.2,310,0.00878,0.01629,"C3,SERPINC1"
"GO:0019439","aromatic compound catabolic process",598,7,2.65,312,0.03464,0.0167,"ALDOB,DXO,GEN1,HPD,PON1,TAT,UPP2"
"GO:0042119","neutrophil activation",470,6,2.09,317,0.00384,0.01796,"C3,CXCL8,HBB,LPCAT1,S100A8,S100A9"
"GO:0002548","monocyte chemotaxis",49,2,0.22,331,0.01081,0.01997,"CCL8,CXCL10"
"GO:0043687","post-translational protein modification",352,5,1.56,333,0.00534,0.02006,"APOA1,C3,FGG,IGFBP1,SERPINC1"
"GO:0008203","cholesterol metabolic process",133,3,0.59,339,0.00895,0.02132,"APOA1,HMGCS2,PON1"
"GO:0050766","positive regulation of phagocytosis",51,2,0.23,342,0.01167,0.02153,"C3,IL1B"
"GO:0045661","regulation of myoblast differentiation",52,2,0.23,348,0.01211,0.02232,"CXCL10,CXCL9"
"GO:0052548","regulation of endopeptidase activity",364,5,1.61,352,0.00614,0.02279,"C3,ITIH3,S100A8,S100A9,SERPINC1"
"GO:0032868","response to insulin",245,4,1.09,360,0.00787,0.0235,"ICAM1,IGFBP1,IL1B,PCK1"
"GO:0032781","positive regulation of ATPase activity",54,2,0.24,364,0.01302,0.02396,"ALDOB,DNAJC10"
"GO:2001244","positive regulation of intrinsic apoptotic signaling pathway",54,2,0.24,365,0.01302,0.02396,"S100A8,S100A9"
"GO:0032370","positive regulation of lipid transport",55,2,0.24,367,0.01348,0.02479,"IL1B,PON1"
"GO:0007267","cell-cell signaling",1471,12,6.53,379,0.00208,0.02797,"C3,CCL8,CXCL10,CXCL11,CXCL5,CXCL9,FGB,FGG,IGFBP1,IGFBP2,IL1B,S100A9"
"GO:1901575","organic substance catabolic process",2000,15,8.87,380,0.00652,0.02812,"ADAMTS7,ALDOB,APOA1,DNAJC10,DXO,G6PC,GEN1,HPD,IL1B,LPCAT1,MAT1A,PCK1,PON1,TAT,UPP2"
"GO:0030307","positive regulation of cell growth",149,3,0.66,384,0.01216,0.02858,"IGFBP1,S100A8,S100A9"
"GO:0010827","regulation of glucose transmembrane transport",62,2,0.28,392,0.01692,0.03095,"C3,IL1B"
"GO:0045765","regulation of angiogenesis",270,4,1.2,395,0.01097,0.03201,"C3,CXCL10,CXCL8,IL1B"
"GO:0045766","positive regulation of angiogenesis",158,3,0.7,399,0.01423,0.03318,"C3,CXCL8,IL1B"
"GO:0006898","receptor-mediated endocytosis",276,4,1.22,400,0.01182,0.03429,"APOA1,CD5,CXCL8,HBB"
"GO:0006695","cholesterol biosynthetic process",67,2,0.3,402,0.01959,0.03568,"APOA1,HMGCS2"
"GO:0007568","aging",281,4,1.25,404,0.01255,0.03626,"ICAM1,IGFBP1,IGFBP2,PCK1"
"GO:0043627","response to estrogen",68,2,0.3,405,0.02014,0.03665,"APOA1,IGFBP2"
"GO:1902653","secondary alcohol biosynthetic process",68,2,0.3,406,0.02014,0.03665,"APOA1,HMGCS2"
"GO:0071674","mononuclear cell migration",68,2,0.3,407,0.02014,0.03665,"CCL8,CXCL10"
"GO:0042110","T cell activation",414,5,1.84,408,0.0104,0.03678,"CD5,ICAM1,IGFBP2,IL1B,RSAD2"
"GO:0071346","cellular response to interferon-gamma",165,3,0.73,409,0.01597,0.037,"CCL8,GBP5,ICAM1"
"GO:2001235","positive regulation of apoptotic signaling pathway",166,3,0.74,410,0.01623,0.03757,"MAPK8,S100A8,S100A9"
"GO:0046889","positive regulation of lipid biosynthetic process",69,2,0.31,412,0.0207,0.03764,"APOA1,IL1B"
"GO:0042632","cholesterol homeostasis",71,2,0.32,416,0.02184,0.03965,"APOA1,G6PC"
"GO:0009615","response to virus",291,4,1.29,418,0.01412,0.0404,"CCL8,CXCL10,CXCL9,RSAD2"
"GO:0042742","defense response to bacterium",171,3,0.76,419,0.01755,0.04045,"FGB,S100A8,S100A9"
"GO:0045833","negative regulation of lipid metabolic process",72,2,0.32,420,0.02241,0.04067,"IL1B,LPCAT1"
"GO:0055092","sterol homeostasis",72,2,0.32,421,0.02241,0.04067,"APOA1,G6PC"
"GO:0016126","sterol biosynthetic process",73,2,0.32,425,0.023,0.04169,"APOA1,HMGCS2"
"GO:0050764","regulation of phagocytosis",73,2,0.32,426,0.023,0.04169,"C3,IL1B"
"GO:0015711","organic anion transport",431,5,1.91,428,0.01222,0.04252,"ABCB11,APOA1,G6PC,HBB,IL1B"
"GO:1904018","positive regulation of vasculature development",176,3,0.78,432,0.01893,0.04345,"C3,CXCL8,IL1B"
"GO:0090557","establishment of endothelial intestinal barrier",10,1,0.04,433,0.03166,0.0435,"ICAM1"
"GO:0042118","endothelial cell activation",10,1,0.04,434,0.03166,0.0435,"CXCL10"
"GO:0055091","phospholipid homeostasis",10,1,0.04,435,0.03166,0.0435,"APOA1"
"GO:0150065","regulation of deacetylase activity",10,1,0.04,436,0.03166,0.0435,"MAPK8"
"GO:0043129","surfactant homeostasis",10,1,0.04,437,0.03166,0.0435,"LPCAT1"
"GO:0034115","negative regulation of heterotypic cell-cell adhesion",10,1,0.04,438,0.03166,0.0435,"APOA1"
"GO:0032621","interleukin-18 production",10,1,0.04,439,0.03166,0.0435,"GBP5"
"GO:0001660","fever generation",10,1,0.04,440,0.03166,0.0435,"IL1B"
"GO:0032306","regulation of prostaglandin secretion",10,1,0.04,441,0.03166,0.0435,"IL1B"
"GO:0032308","positive regulation of prostaglandin secretion",10,1,0.04,442,0.03166,0.0435,"IL1B"
"GO:0002864","regulation of acute inflammatory response to antigenic stimulus",10,1,0.04,443,0.03166,0.0435,"C3"
"GO:0071468","cellular response to acidic pH",10,1,0.04,444,0.03166,0.0435,"PCK1"
"GO:0070587","regulation of cell-cell adhesion involved in gastrulation",10,1,0.04,445,0.03166,0.0435,"APOA1"
"GO:0042368","vitamin D biosynthetic process",10,1,0.04,446,0.03166,0.0435,"IL1B"
"GO:0050713","negative regulation of interleukin-1 beta secretion",10,1,0.04,447,0.03166,0.0435,"APOA1"
"GO:1901342","regulation of vasculature development",299,4,1.33,448,0.01545,0.04389,"C3,CXCL10,CXCL8,IL1B"
"GO:0044272","sulfur compound biosynthetic process",178,3,0.79,449,0.0195,0.04468,"GSTT2B,MAT1A,PDP2"
"GO:0051289","protein homotetramerization",76,2,0.34,450,0.02479,0.04484,"GBP5,MAT1A"
"GO:0043462","regulation of ATPase activity",77,2,0.34,451,0.0254,0.0459,"ALDOB,DNAJC10"
"GO:0002690","positive regulation of leukocyte chemotaxis",77,2,0.34,452,0.0254,0.0459,"CXCL10,CXCL8"
"GO:0071214","cellular response to abiotic stimulus",305,4,1.35,457,0.0165,0.04662,"GEN1,IL1B,MAPK8,PCK1"
"GO:0104004","cellular response to environmental stimulus",305,4,1.35,458,0.0165,0.04662,"GEN1,IL1B,MAPK8,PCK1"
"GO:0071260","cellular response to mechanical stimulus",78,2,0.35,460,0.02601,0.04698,"IL1B,MAPK8"
"GO:0034341","response to interferon-gamma",185,3,0.82,482,0.02157,0.04912,"CCL8,GBP5,ICAM1"
"GO:0001101","response to acid chemical",312,4,1.38,485,0.01778,0.04992,"ICAM1,IGFBP2,PCK1,PON1"
