"GO.ID","Term","Annotated","Significant","Expected","Rank.in.p.value_classic","p.value_elim","p.value_classic","genes"
"GO:0006925","inflammatory cell apoptotic process",21,1,0.03,106,0.02425,0.03379,"MEF2C"
"GO:0036344","platelet morphogenesis",21,1,0.03,107,0.02425,0.03379,"MEF2C"
"GO:0072503","cellular divalent inorganic cation homeostasis",439,3,0.72,108,0.01378,0.03408,"ATP2A1,KNG1,NPFF"
"GO:0032469","endoplasmic reticulum calcium ion homeostasis",22,1,0.04,110,0.02539,0.03537,"ATP2A1"
"GO:0007214","gamma-aminobutyric acid signaling pathway",22,1,0.04,111,0.02539,0.03537,"GABRA3"
"GO:0032104","regulation of response to extracellular stimulus",22,1,0.04,112,0.02539,0.03537,"NPFF"
"GO:0032107","regulation of response to nutrient levels",22,1,0.04,113,0.02539,0.03537,"NPFF"
"GO:0030318","melanocyte differentiation",22,1,0.04,114,0.02539,0.03537,"MEF2C"
"GO:0045663","positive regulation of myoblast differentiation",22,1,0.04,115,0.02539,0.03537,"MEF2C"
"GO:2000311","regulation of AMPA receptor activity",23,1,0.04,116,0.02653,0.03695,"MEF2C"
"GO:0006688","glycosphingolipid biosynthetic process",23,1,0.04,117,0.02653,0.03695,"B3GALT4"
"GO:0051560","mitochondrial calcium ion homeostasis",23,1,0.04,118,0.02653,0.03695,"ATP2A1"
"GO:0072507","divalent inorganic cation homeostasis",457,3,0.75,119,0.01534,0.03772,"ATP2A1,KNG1,NPFF"
"GO:0060045","positive regulation of cardiac muscle cell proliferation",24,1,0.04,120,0.02767,0.03853,"MEF2C"
"GO:0015012","heparan sulfate proteoglycan biosynthetic process",25,1,0.04,121,0.0288,0.0401,"NDST4"
"GO:2000108","positive regulation of leukocyte apoptotic process",25,1,0.04,122,0.0288,0.0401,"MEF2C"
"GO:0090075","relaxation of muscle",26,1,0.04,123,0.02994,0.04167,"ATP2A1"
"GO:0048643","positive regulation of skeletal muscle tissue development",26,1,0.04,124,0.02994,0.04167,"MEF2C"
"GO:0036075","replacement ossification",26,1,0.04,125,0.02994,0.04167,"MEF2C"
"GO:0001958","endochondral ossification",26,1,0.04,126,0.02994,0.04167,"MEF2C"
"GO:0072378","blood coagulation, fibrin clot formation",27,1,0.04,127,0.03107,0.04324,"KNG1"
"GO:0060536","cartilage morphogenesis",27,1,0.04,128,0.03107,0.04324,"MEF2C"
"GO:0042311","vasodilation",28,1,0.05,129,0.03221,0.04481,"KNG1"
"GO:1903523","negative regulation of blood circulation",28,1,0.05,130,0.03221,0.04481,"NPFF"
"GO:1905209","positive regulation of cardiocyte differentiation",28,1,0.05,131,0.03221,0.04481,"MEF2C"
"GO:0033032","regulation of myeloid cell apoptotic process",28,1,0.05,132,0.03221,0.04481,"MEF2C"
"GO:0060914","heart formation",28,1,0.05,133,0.03221,0.04481,"MEF2C"
"GO:0032467","positive regulation of cytokinesis",29,1,0.05,134,0.03334,0.04637,"OR2A4"
"GO:0045777","positive regulation of blood pressure",29,1,0.05,135,0.03334,0.04637,"NPFF"
"GO:0001782","B cell homeostasis",29,1,0.05,136,0.03334,0.04637,"MEF2C"
"GO:0014072","response to isoquinoline alkaloid",29,1,0.05,137,0.03334,0.04637,"NPFF"
"GO:0043278","response to morphine",29,1,0.05,138,0.03334,0.04637,"NPFF"
"GO:0002209","behavioral defense response",30,1,0.05,139,0.03447,0.04793,"MEF2C"
"GO:0001662","behavioral fear response",30,1,0.05,140,0.03447,0.04793,"MEF2C"
"GO:0010092","specification of animal organ identity",31,1,0.05,141,0.0356,0.04949,"MEF2C"
"GO:0048741","skeletal muscle fiber development",31,1,0.05,142,0.0356,0.04949,"ACTA1"
"GO:0043537","negative regulation of blood vessel endothelial cell migration",31,1,0.05,143,0.0356,0.04949,"MEF2C"
"GO:0030201","heparan sulfate proteoglycan metabolic process",31,1,0.05,144,0.0356,0.04949,"NDST4"
"GO:0032094","response to food",31,1,0.05,145,0.0356,0.04949,"NPFF"
