"GO.ID","Term","Annotated","Significant","Expected","Rank.in.p.value_classic","p.value_elim","p.value_classic","genes"
"GO:1904738","vascular associated smooth muscle cell migration",20,1,0.03,100,0.01967,0.0288,"MEF2C"
"GO:0030220","platelet formation",20,1,0.03,101,0.01967,0.0288,"MEF2C"
"GO:0014912","negative regulation of smooth muscle cell migration",21,1,0.03,102,0.02065,0.03022,"MEF2C"
"GO:0010226","response to lithium ion",21,1,0.03,103,0.02065,0.03022,"ACTA1"
"GO:0006925","inflammatory cell apoptotic process",21,1,0.03,104,0.02065,0.03022,"MEF2C"
"GO:0036344","platelet morphogenesis",21,1,0.03,105,0.02065,0.03022,"MEF2C"
"GO:0032469","endoplasmic reticulum calcium ion homeostasis",22,1,0.03,107,0.02162,0.03164,"ATP2A1"
"GO:0007214","gamma-aminobutyric acid signaling pathway",22,1,0.03,108,0.02162,0.03164,"GABRA3"
"GO:0030318","melanocyte differentiation",22,1,0.03,109,0.02162,0.03164,"MEF2C"
"GO:0045663","positive regulation of myoblast differentiation",22,1,0.03,110,0.02162,0.03164,"MEF2C"
"GO:2000311","regulation of AMPA receptor activity",23,1,0.03,111,0.02259,0.03305,"MEF2C"
"GO:0006688","glycosphingolipid biosynthetic process",23,1,0.03,112,0.02259,0.03305,"B3GALT4"
"GO:0060045","positive regulation of cardiac muscle cell proliferation",24,1,0.04,114,0.02356,0.03447,"MEF2C"
"GO:0015012","heparan sulfate proteoglycan biosynthetic process",25,1,0.04,116,0.02453,0.03588,"NDST4"
"GO:2000108","positive regulation of leukocyte apoptotic process",25,1,0.04,117,0.02453,0.03588,"MEF2C"
"GO:0090075","relaxation of muscle",26,1,0.04,118,0.0255,0.03729,"ATP2A1"
"GO:0048643","positive regulation of skeletal muscle tissue development",26,1,0.04,119,0.0255,0.03729,"MEF2C"
"GO:0036075","replacement ossification",26,1,0.04,120,0.0255,0.03729,"MEF2C"
"GO:0001958","endochondral ossification",26,1,0.04,121,0.0255,0.03729,"MEF2C"
"GO:0016358","dendrite development",212,2,0.31,123,0.01835,0.03795,"LRP4,MEF2C"
"GO:0072378","blood coagulation, fibrin clot formation",27,1,0.04,125,0.02647,0.03869,"KNG1"
"GO:0060536","cartilage morphogenesis",27,1,0.04,126,0.02647,0.03869,"MEF2C"
"GO:0042311","vasodilation",28,1,0.04,127,0.02744,0.0401,"KNG1"
"GO:1905209","positive regulation of cardiocyte differentiation",28,1,0.04,128,0.02744,0.0401,"MEF2C"
"GO:0033032","regulation of myeloid cell apoptotic process",28,1,0.04,129,0.02744,0.0401,"MEF2C"
"GO:0060914","heart formation",28,1,0.04,130,0.02744,0.0401,"MEF2C"
"GO:0032467","positive regulation of cytokinesis",29,1,0.04,131,0.02841,0.0415,"OR2A4"
"GO:0001782","B cell homeostasis",29,1,0.04,132,0.02841,0.0415,"MEF2C"
"GO:0002209","behavioral defense response",30,1,0.04,133,0.02937,0.0429,"MEF2C"
"GO:0001662","behavioral fear response",30,1,0.04,134,0.02937,0.0429,"MEF2C"
"GO:0009954","proximal/distal pattern formation",31,1,0.05,136,0.03034,0.0443,"LRP4"
"GO:0010092","specification of animal organ identity",31,1,0.05,137,0.03034,0.0443,"MEF2C"
"GO:0099068","postsynapse assembly",31,1,0.05,138,0.03034,0.0443,"LRP4"
"GO:0048741","skeletal muscle fiber development",31,1,0.05,139,0.03034,0.0443,"ACTA1"
"GO:0043537","negative regulation of blood vessel endothelial cell migration",31,1,0.05,140,0.03034,0.0443,"MEF2C"
"GO:0030201","heparan sulfate proteoglycan metabolic process",31,1,0.05,141,0.03034,0.0443,"NDST4"
"GO:0010922","positive regulation of phosphatase activity",32,1,0.05,142,0.0313,0.0457,"MEF2C"
"GO:0042596","fear response",32,1,0.05,143,0.0313,0.0457,"MEF2C"
"GO:0055023","positive regulation of cardiac muscle tissue growth",32,1,0.05,144,0.0313,0.0457,"MEF2C"
"GO:0033028","myeloid cell apoptotic process",32,1,0.05,145,0.0313,0.0457,"MEF2C"
"GO:0050931","pigment cell differentiation",32,1,0.05,146,0.0313,0.0457,"MEF2C"
"GO:0034405","response to fluid shear stress",33,1,0.05,147,0.03226,0.0471,"MEF2C"
"GO:0046034","ATP metabolic process",242,2,0.35,148,0.02351,0.04818,"MYH4,MYH7"
"GO:1903131","mononuclear cell differentiation",34,1,0.05,149,0.03323,0.04849,"MEF2C"
"GO:0014904","myotube cell development",34,1,0.05,150,0.03323,0.04849,"ACTA1"
"GO:2000725","regulation of cardiac muscle cell differentiation",34,1,0.05,151,0.03323,0.04849,"MEF2C"
"GO:0030224","monocyte differentiation",34,1,0.05,152,0.03323,0.04849,"MEF2C"
"GO:0030501","positive regulation of bone mineralization",34,1,0.05,153,0.03323,0.04849,"MEF2C"
"GO:0001937","negative regulation of endothelial cell proliferation",35,1,0.05,154,0.03419,0.04988,"MEF2C"
"GO:0060485","mesenchyme development",247,2,0.36,156,0.02442,0.04998,"ACTA1,MEF2C"
