"GO.ID","Term","Annotated","Significant","Expected","Rank.in.p.value_classic","p.value_elim","p.value_classic","genes"
"GO:0034308","primary alcohol metabolic process",72,2,0.17,42,0.00797,0.01286,"ADH1C,RDH12"
"GO:0006874","cellular calcium ion homeostasis",407,4,0.97,44,0.00668,0.01593,"ATP2A1,CASQ1,CXCR2,PVALB"
"GO:0001776","leukocyte homeostasis",83,2,0.2,45,0.01048,0.01685,"CXCR2,TNFRSF17"
"GO:0030901","midbrain development",85,2,0.2,47,0.01097,0.01762,"CXCR2,FOXB1"
"GO:0007135","meiosis II",10,1,0.02,50,0.01854,0.0237,"HORMAD2"
"GO:0072173","metanephric tubule morphogenesis",10,1,0.02,51,0.01854,0.0237,"CXCR2"
"GO:0051561","positive regulation of mitochondrial calcium ion concentration",10,1,0.02,52,0.01854,0.0237,"ATP2A1"
"GO:0061983","meiosis II cell cycle process",10,1,0.02,53,0.01854,0.0237,"HORMAD2"
"GO:0014891","striated muscle atrophy",10,1,0.02,54,0.01854,0.0237,"ACTN3"
"GO:0051657","maintenance of organelle location",11,1,0.03,57,0.02037,0.02603,"ATP2A1"
"GO:0071688","striated muscle myosin thick filament assembly",11,1,0.03,58,0.02037,0.02603,"MYBPC2"
"GO:0006069","ethanol oxidation",11,1,0.03,59,0.02037,0.02603,"ADH1C"
"GO:0030241","skeletal muscle myosin thick filament assembly",11,1,0.03,60,0.02037,0.02603,"MYBPC2"
"GO:1902514","regulation of calcium ion transmembrane transport via high voltage-gated calcium channel",11,1,0.03,61,0.02037,0.02603,"CACNG1"
"GO:0031034","myosin filament assembly",12,1,0.03,63,0.02221,0.02837,"MYBPC2"
"GO:0045820","negative regulation of glycolytic process",12,1,0.03,64,0.02221,0.02837,"ACTN3"
"GO:0010663","positive regulation of striated muscle cell apoptotic process",12,1,0.03,65,0.02221,0.02837,"CXCR2"
"GO:0010666","positive regulation of cardiac muscle cell apoptotic process",12,1,0.03,66,0.02221,0.02837,"CXCR2"
"GO:0070588","calcium ion transmembrane transport",280,3,0.67,67,0.01512,0.02921,"ATP2A1,CACNG1,CASQ1"
"GO:0031033","myosin filament organization",13,1,0.03,69,0.02403,0.0307,"MYBPC2"
"GO:0070863","positive regulation of protein exit from endoplasmic reticulum",13,1,0.03,70,0.02403,0.0307,"SLC35D3"
"GO:0014889","muscle atrophy",13,1,0.03,71,0.02403,0.0307,"ACTN3"
"GO:0045989","positive regulation of striated muscle contraction",13,1,0.03,72,0.02403,0.0307,"ATP2A1"
"GO:0070885","negative regulation of calcineurin-NFAT signaling cascade",13,1,0.03,73,0.02403,0.0307,"ACTN3"
"GO:2001256","regulation of store-operated calcium entry",13,1,0.03,74,0.02403,0.0307,"CASQ1"
"GO:0051198","negative regulation of coenzyme metabolic process",13,1,0.03,75,0.02403,0.0307,"ACTN3"
"GO:0030812","negative regulation of nucleotide catabolic process",13,1,0.03,76,0.02403,0.0307,"ACTN3"
"GO:0006089","lactate metabolic process",13,1,0.03,77,0.02403,0.0307,"ACTN3"
"GO:0106057","negative regulation of calcineurin-mediated signaling",13,1,0.03,78,0.02403,0.0307,"ACTN3"
"GO:0061577","calcium ion transmembrane transport via high voltage-gated calcium channel",13,1,0.03,79,0.02403,0.0307,"CACNG1"
"GO:0021794","thalamus development",13,1,0.03,80,0.02403,0.0307,"FOXB1"
"GO:0030240","skeletal muscle thin filament assembly",14,1,0.03,81,0.02586,0.03302,"MYBPC2"
"GO:0014733","regulation of skeletal muscle adaptation",14,1,0.03,82,0.02586,0.03302,"ACTN3"
"GO:0001780","neutrophil homeostasis",15,1,0.04,84,0.02768,0.03534,"CXCR2"
"GO:0033033","negative regulation of myeloid cell apoptotic process",15,1,0.04,85,0.02768,0.03534,"CXCR2"
"GO:2001170","negative regulation of ATP biosynthetic process",15,1,0.04,86,0.02768,0.03534,"ACTN3"
"GO:0014866","skeletal myofibril assembly",16,1,0.04,87,0.0295,0.03765,"MYBPC2"
"GO:0021854","hypothalamus development",16,1,0.04,88,0.0295,0.03765,"FOXB1"
"GO:0051480","regulation of cytosolic calcium ion concentration",316,3,0.76,89,0.0208,0.03964,"CASQ1,CXCR2,PVALB"
"GO:1900372","negative regulation of purine nucleotide biosynthetic process",17,1,0.04,90,0.03132,0.03996,"ACTN3"
"GO:0060644","mammary gland epithelial cell differentiation",17,1,0.04,91,0.03132,0.03996,"FOXB1"
"GO:0048739","cardiac muscle fiber development",17,1,0.04,92,0.03132,0.03996,"MYBPC2"
"GO:0030809","negative regulation of nucleotide biosynthetic process",17,1,0.04,93,0.03132,0.03996,"ACTN3"
"GO:1903169","regulation of calcium ion transmembrane transport",133,2,0.32,94,0.02551,0.04032,"CACNG1,CASQ1"
"GO:0002438","acute inflammatory response to antigenic stimulus",18,1,0.04,95,0.03313,0.04226,"CXCR2"
"GO:0061377","mammary gland lobule development",18,1,0.04,96,0.03313,0.04226,"FOXB1"
"GO:0060749","mammary gland alveolus development",18,1,0.04,97,0.03313,0.04226,"FOXB1"
"GO:0002115","store-operated calcium entry",18,1,0.04,98,0.03313,0.04226,"CASQ1"
"GO:0002407","dendritic cell chemotaxis",19,1,0.05,99,0.03494,0.04455,"CXCR2"
"GO:0051197","positive regulation of coenzyme metabolic process",19,1,0.05,100,0.03494,0.04455,"ACTN3"
"GO:1901685","glutathione derivative metabolic process",19,1,0.05,101,0.03494,0.04455,"GSTT2B"
"GO:1901687","glutathione derivative biosynthetic process",19,1,0.05,102,0.03494,0.04455,"GSTT2B"
"GO:0030813","positive regulation of nucleotide catabolic process",19,1,0.05,103,0.03494,0.04455,"ACTN3"
"GO:0051195","negative regulation of cofactor metabolic process",20,1,0.05,104,0.03674,0.04684,"ACTN3"
"GO:0006067","ethanol metabolic process",20,1,0.05,105,0.03674,0.04684,"ADH1C"
"GO:0014706","striated muscle tissue development",341,3,0.82,106,0.02535,0.04786,"ACTN3,CASQ1,MYBPC2"
"GO:0006925","inflammatory cell apoptotic process",21,1,0.05,108,0.03854,0.04913,"CXCR2"
