"GO.ID","Term","Annotated","Significant","Expected","Rank.in.p.value_classic","p.value_elim","p.value_classic","genes"
"GO:0010823","negative regulation of mitochondrion organization",52,2,0.27,150,0.01617,0.03057,"HGF,LMAN1"
"GO:0048146","positive regulation of fibroblast proliferation",52,2,0.27,151,0.01617,0.03057,"DDR2,WNT5A"
"GO:0003229","ventricular cardiac muscle tissue development",53,2,0.28,153,0.01677,0.03166,"MYH6,TNNI3"
"GO:0051046","regulation of secretion",705,8,3.71,156,0.03836,0.03193,"DPP4,IL11,S100A8,STXBP2,SV2A,TFAP2B,TNF,WNT5A"
"GO:0010038","response to metal ion",336,5,1.77,157,0.00837,0.03208,"FIBIN,S100A8,SOD3,TFAP2B,WNT5A"
"GO:0072507","divalent inorganic cation homeostasis",458,6,2.41,160,0.00718,0.0336,"ACKR3,S100A8,SV2A,TFAP2B,TNNI3,WNT5A"
"GO:0001935","endothelial cell proliferation",134,3,0.7,161,0.0138,0.03363,"NRP2,TNF,WNT5A"
"GO:0032729","positive regulation of interferon-gamma production",55,2,0.29,163,0.01798,0.03389,"TNF,WNT5A"
"GO:0030509","BMP signaling pathway",136,3,0.71,167,0.01435,0.03491,"MYH6,TFAP2B,WNT5A"
"GO:0010817","regulation of hormone levels",465,6,2.44,172,0.00771,0.03578,"DPP4,IL11,MME,RDH13,TFAP2B,TNF"
"GO:0046883","regulation of hormone secretion",238,4,1.25,173,0.01206,0.0368,"DPP4,IL11,TFAP2B,TNF"
"GO:2001056","positive regulation of cysteine-type endopeptidase activity",139,3,0.73,174,0.01521,0.03688,"MEFV,S100A8,TNF"
"GO:0032677","regulation of interleukin-8 production",58,2,0.3,176,0.01988,0.03735,"TNF,WNT5A"
"GO:0035308","negative regulation of protein dephosphorylation",59,2,0.31,177,0.02053,0.03853,"MFHAS1,TNF"
"GO:0032651","regulation of interleukin-1 beta production",59,2,0.31,178,0.02053,0.03853,"MEFV,WNT5A"
"GO:0051897","positive regulation of protein kinase B signaling",143,3,0.75,181,0.0164,0.03959,"HGF,MFHAS1,TNF"
"GO:0050918","positive chemotaxis",60,2,0.32,182,0.02118,0.03972,"HGF,WNT5A"
"GO:0051092","positive regulation of NF-kappaB transcription factor activity",145,3,0.76,185,0.01701,0.04098,"S100A8,TNF,WNT5A"
"GO:0000187","activation of MAPK activity",146,3,0.77,186,0.01733,0.04169,"HGF,TNF,WNT5A"
"GO:0051091","positive regulation of DNA-binding transcription factor activity",248,4,1.3,188,0.01385,0.04177,"DDR2,S100A8,TNF,WNT5A"
"GO:0030500","regulation of bone mineralization",62,2,0.33,189,0.02252,0.04215,"DDR2,TMEM119"
"GO:0033627","cell adhesion mediated by integrin",62,2,0.33,190,0.02252,0.04215,"DPP4,PLAU"
"GO:0071772","response to BMP",147,3,0.77,191,0.01764,0.0424,"MYH6,TFAP2B,WNT5A"
"GO:0071773","cellular response to BMP stimulus",147,3,0.77,192,0.01764,0.0424,"MYH6,TFAP2B,WNT5A"
"GO:0014068","positive regulation of phosphatidylinositol 3-kinase signaling",64,2,0.34,197,0.0239,0.04464,"HGF,TNF"
"GO:0021536","diencephalon development",64,2,0.34,198,0.0239,0.04464,"NRP2,WNT5A"
"GO:0019915","lipid storage",65,2,0.34,199,0.0246,0.0459,"HILPDA,TNF"
"GO:0032637","interleukin-8 production",65,2,0.34,200,0.0246,0.0459,"TNF,WNT5A"
"GO:0003208","cardiac ventricle morphogenesis",66,2,0.35,202,0.02531,0.04718,"MYH6,TNNI3"
"GO:0008217","regulation of blood pressure",154,3,0.81,204,0.01993,0.04755,"MME,MYH6,TNNI3"
"GO:0060326","cell chemotaxis",261,4,1.37,208,0.01641,0.04878,"ACKR3,HGF,S100A8,WNT5A"
"GO:0032611","interleukin-1 beta production",68,2,0.36,210,0.02675,0.04977,"MEFV,WNT5A"
