"GO.ID","Term","Annotated","Significant","Expected","Rank.in.p.value_classic","p.value_elim","p.value_classic","genes"
"GO:0014706","striated muscle tissue development",347,4,1.01,70,0.01489,0.01834,"ACTA1,ARID1A,MYH7,NEB"
"GO:0048738","cardiac muscle tissue development",194,3,0.57,71,0.0161,0.01898,"ARID1A,MYH7,NEB"
"GO:1903507","negative regulation of nucleic acid-templated transcription",1173,8,3.42,72,0.0136,0.01939,"ARID1A,DOT1L,MTA1,NFE2L3,RIPPLY1,RUNX3,ZEB1,ZNF417"
"GO:1902679","negative regulation of RNA biosynthetic process",1175,8,3.43,73,0.01373,0.01957,"ARID1A,DOT1L,MTA1,NFE2L3,RIPPLY1,RUNX3,ZEB1,ZNF417"
"GO:0007422","peripheral nervous system development",74,2,0.22,74,0.01756,0.01973,"GDNF,RUNX3"
"GO:0008344","adult locomotory behavior",74,2,0.22,75,0.01756,0.01973,"GDNF,NTSR1"
"GO:1903039","positive regulation of leukocyte cell-cell adhesion",198,3,0.58,76,0.01699,0.02003,"FLOT2,PIK3R6,RUNX3"
"GO:0045893","positive regulation of transcription, DNA-templated",1424,9,4.16,77,0.01407,0.02071,"ARID1A,ARNTL2,DOT1L,GDNF,MAML3,NFE2L3,RGMB,RUNX3,ZEB1"
"GO:0031341","regulation of cell killing",76,2,0.22,78,0.01846,0.02074,"DNASE1,PIK3R6"
"GO:0060537","muscle tissue development",361,4,1.05,80,0.01697,0.02087,"ACTA1,ARID1A,MYH7,NEB"
"GO:0032535","regulation of cellular component size",361,4,1.05,81,0.01697,0.02087,"KANK1,NEB,SEMA5A,ULK2"
"GO:0015893","drug transport",202,3,0.59,82,0.01791,0.0211,"GDNF,NTSR1,SLC25A29"
"GO:0031327","negative regulation of cellular biosynthetic process",1440,9,4.2,84,0.01506,0.0221,"ARID1A,DOT1L,LPCAT1,MTA1,NFE2L3,RIPPLY1,RUNX3,ZEB1,ZNF417"
"GO:0045582","positive regulation of T cell differentiation",79,2,0.23,85,0.01985,0.0223,"PIK3R6,RUNX3"
"GO:1903725","regulation of phospholipid metabolic process",79,2,0.23,86,0.01985,0.0223,"LPCAT1,PIK3R6"
"GO:0006357","regulation of transcription by RNA polymerase II",2473,13,7.22,88,0.01345,0.02246,"ARID1A,ARNTL2,CARHSP1,DOT1L,GDNF,MAML3,MTA1,NFE2L3,RGMB,RIPPLY1,RUNX3,ZEB1,ZNF417"
"GO:0009890","negative regulation of biosynthetic process",1464,9,4.27,94,0.01663,0.02432,"ARID1A,DOT1L,LPCAT1,MTA1,NFE2L3,RIPPLY1,RUNX3,ZEB1,ZNF417"
"GO:0048646","anatomical structure formation involved in morphogenesis",1000,7,2.92,97,0.01843,0.02519,"ACTA1,ARID1A,GDNF,NEB,PIK3R6,RIPPLY1,SEMA5A"
"GO:0016458","gene silencing",217,3,0.63,98,0.0216,0.0254,"ARID1A,DGCR8,DOT1L"
"GO:0007015","actin filament organization",384,4,1.12,99,0.02079,0.02548,"ACTA1,KANK1,NEB,SEMA5A"
"GO:0006855","drug transmembrane transport",86,2,0.25,102,0.02327,0.02612,"NTSR1,SLC25A29"
"GO:0060828","regulation of canonical Wnt signaling pathway",224,3,0.65,107,0.02346,0.02756,"G3BP1,KANK1,SEMA5A"
"GO:0045621","positive regulation of lymphocyte differentiation",90,2,0.26,109,0.02532,0.02841,"PIK3R6,RUNX3"
"GO:0000122","negative regulation of transcription by RNA polymerase II",802,6,2.34,110,0.02163,0.02848,"ARID1A,MTA1,NFE2L3,RIPPLY1,RUNX3,ZEB1"
"GO:0051934","catecholamine uptake involved in synaptic transmission",10,1,0.03,111,0.02711,0.02882,"GDNF"
"GO:0001767","establishment of lymphocyte polarity",10,1,0.03,112,0.02711,0.02882,"FLOT2"
"GO:0051561","positive regulation of mitochondrial calcium ion concentration",10,1,0.03,113,0.02711,0.02882,"ATP2A1"
"GO:0051583","dopamine uptake involved in synaptic transmission",10,1,0.03,114,0.02711,0.02882,"GDNF"
"GO:0031053","primary miRNA processing",10,1,0.03,115,0.02711,0.02882,"DGCR8"
"GO:0072584","caveolin-mediated endocytosis",10,1,0.03,116,0.02711,0.02882,"MLC1"
"GO:0043129","surfactant homeostasis",10,1,0.03,117,0.02711,0.02882,"LPCAT1"
"GO:0045475","locomotor rhythm",10,1,0.03,118,0.02711,0.02882,"MTA1"
"GO:0038003","opioid receptor signaling pathway",10,1,0.03,119,0.02711,0.02882,"OGFR"
"GO:0090263","positive regulation of canonical Wnt signaling pathway",91,2,0.27,121,0.02585,0.02899,"KANK1,SEMA5A"
"GO:0001909","leukocyte mediated cytotoxicity",93,2,0.27,122,0.02691,0.03018,"DNASE1,PIK3R6"
"GO:0022409","positive regulation of cell-cell adhesion",235,3,0.69,123,0.02655,0.03115,"FLOT2,PIK3R6,RUNX3"
"GO:0048484","enteric nervous system development",11,1,0.03,124,0.02978,0.03165,"GDNF"
"GO:2000392","regulation of lamellipodium morphogenesis",11,1,0.03,125,0.02978,0.03165,"KANK1"
"GO:0010623","programmed cell death involved in cell development",11,1,0.03,126,0.02978,0.03165,"CASP2"
"GO:0001765","membrane raft assembly",11,1,0.03,127,0.02978,0.03165,"FLOT2"
"GO:0060732","positive regulation of inositol phosphate biosynthetic process",11,1,0.03,128,0.02978,0.03165,"NTSR1"
"GO:0060900","embryonic camera-type eye formation",11,1,0.03,129,0.02978,0.03165,"ARID1A"
"GO:0051657","maintenance of organelle location",11,1,0.03,130,0.02978,0.03165,"ATP2A1"
"GO:0033605","positive regulation of catecholamine secretion",11,1,0.03,131,0.02978,0.03165,"GDNF"
"GO:0006342","chromatin silencing",97,2,0.28,133,0.02908,0.0326,"ARID1A,DOT1L"
"GO:0006366","transcription by RNA polymerase II",2607,13,7.61,134,0.02033,0.03319,"ARID1A,ARNTL2,CARHSP1,DOT1L,GDNF,MAML3,MTA1,NFE2L3,RGMB,RIPPLY1,RUNX3,ZEB1,ZNF417"
"GO:0048640","negative regulation of developmental growth",98,2,0.29,135,0.02964,0.03322,"SEMA5A,ULK2"
"GO:0015696","ammonium transport",98,2,0.29,136,0.02964,0.03322,"GDNF,SLC25A29"
"GO:0072216","positive regulation of metanephros development",12,1,0.04,139,0.03244,0.03448,"GDNF"
"GO:0042753","positive regulation of circadian rhythm",12,1,0.04,140,0.03244,0.03448,"ARNTL2"
"GO:0015812","gamma-aminobutyric acid transport",12,1,0.04,141,0.03244,0.03448,"NTSR1"
"GO:0003337","mesenchymal to epithelial transition involved in metanephros morphogenesis",12,1,0.04,142,0.03244,0.03448,"GDNF"
"GO:0031115","negative regulation of microtubule polymerization",12,1,0.04,143,0.03244,0.03448,"TBCD"
"GO:0015697","quaternary ammonium group transport",12,1,0.04,144,0.03244,0.03448,"SLC25A29"
"GO:0048934","peripheral nervous system neuron differentiation",12,1,0.04,145,0.03244,0.03448,"RUNX3"
"GO:0048935","peripheral nervous system neuron development",12,1,0.04,146,0.03244,0.03448,"RUNX3"
"GO:0048875","chemical homeostasis within a tissue",12,1,0.04,147,0.03244,0.03448,"LPCAT1"
"GO:1902992","negative regulation of amyloid precursor protein catabolic process",12,1,0.04,148,0.03244,0.03448,"FLOT2"
"GO:0071679","commissural neuron axon guidance",12,1,0.04,149,0.03244,0.03448,"GDNF"
"GO:0051251","positive regulation of lymphocyte activation",246,3,0.72,151,0.02984,0.03497,"FLOT2,PIK3R6,RUNX3"
"GO:2000113","negative regulation of cellular macromolecule biosynthetic process",1313,8,3.83,153,0.02514,0.0351,"ARID1A,DOT1L,MTA1,NFE2L3,RIPPLY1,RUNX3,ZEB1,ZNF417"
"GO:0010927","cellular component assembly involved in morphogenesis",101,2,0.29,152,0.03133,0.0351,"ACTA1,NEB"
"GO:0051146","striated muscle cell differentiation",247,3,0.72,154,0.03015,0.03533,"ACTA1,ARID1A,NEB"
"GO:0097435","supramolecular fiber organization",630,5,1.84,157,0.02848,0.036,"ACTA1,KANK1,NEB,SEMA5A,TBCD"
"GO:0061387","regulation of extent of cell growth",104,2,0.3,158,0.03306,0.03702,"SEMA5A,ULK2"
"GO:0045989","positive regulation of striated muscle contraction",13,1,0.04,160,0.0351,0.0373,"ATP2A1"
"GO:0043374","CD8-positive, alpha-beta T cell differentiation",13,1,0.04,161,0.0351,0.0373,"RUNX3"
"GO:0098712","L-glutamate import across plasma membrane",13,1,0.04,162,0.0351,0.0373,"NTSR1"
"GO:0014048","regulation of glutamate secretion",13,1,0.04,163,0.0351,0.0373,"NTSR1"
"GO:0030836","positive regulation of actin filament depolymerization",13,1,0.04,164,0.0351,0.0373,"SEMA5A"
"GO:1900025","negative regulation of substrate adhesion-dependent cell spreading",13,1,0.04,165,0.0351,0.0373,"KANK1"
"GO:0071397","cellular response to cholesterol",13,1,0.04,166,0.0351,0.0373,"MLC1"
"GO:0051280","negative regulation of release of sequestered calcium ion into cytosol",13,1,0.04,167,0.0351,0.0373,"NTSR1"
"GO:0010919","regulation of inositol phosphate biosynthetic process",13,1,0.04,168,0.0351,0.0373,"NTSR1"
"GO:0055007","cardiac muscle cell differentiation",108,2,0.32,171,0.03542,0.03965,"ARID1A,NEB"
"GO:2001185","regulation of CD8-positive, alpha-beta T cell activation",14,1,0.04,172,0.03775,0.04011,"RUNX3"
"GO:0090494","dopamine uptake",14,1,0.04,173,0.03775,0.04011,"GDNF"
"GO:0030240","skeletal muscle thin filament assembly",14,1,0.04,174,0.03775,0.04011,"ACTA1"
"GO:0051938","L-glutamate import",14,1,0.04,175,0.03775,0.04011,"NTSR1"
"GO:0007512","adult heart development",14,1,0.04,176,0.03775,0.04011,"MYH7"
"GO:0015802","basic amino acid transport",14,1,0.04,177,0.03775,0.04011,"SLC25A29"
"GO:0032225","regulation of synaptic transmission, dopaminergic",14,1,0.04,178,0.03775,0.04011,"GDNF"
"GO:0050961","detection of temperature stimulus involved in sensory perception",14,1,0.04,179,0.03775,0.04011,"NTSR1"
"GO:0050965","detection of temperature stimulus involved in sensory perception of pain",14,1,0.04,180,0.03775,0.04011,"NTSR1"
"GO:0014733","regulation of skeletal muscle adaptation",14,1,0.04,181,0.03775,0.04011,"MYH7"
"GO:0000921","septin ring assembly",14,1,0.04,182,0.03775,0.04011,"SEPT8"
"GO:0090493","catecholamine uptake",15,1,0.04,185,0.04039,0.04292,"GDNF"
"GO:0072283","metanephric renal vesicle morphogenesis",15,1,0.04,186,0.04039,0.04292,"GDNF"
"GO:2001028","positive regulation of endothelial cell chemotaxis",15,1,0.04,187,0.04039,0.04292,"SEMA5A"
"GO:0042921","glucocorticoid receptor signaling pathway",15,1,0.04,188,0.04039,0.04292,"ARID1A"
"GO:0071071","regulation of phospholipid biosynthetic process",15,1,0.04,189,0.04039,0.04292,"LPCAT1"
"GO:0006586","indolalkylamine metabolic process",15,1,0.04,190,0.04039,0.04292,"ASMT"
"GO:0031106","septin ring organization",15,1,0.04,191,0.04039,0.04292,"SEPT8"
"GO:0003085","negative regulation of systemic arterial blood pressure",15,1,0.04,192,0.04039,0.04292,"NTSR1"
"GO:0051284","positive regulation of sequestering of calcium ion",15,1,0.04,193,0.04039,0.04292,"NTSR1"
"GO:0032305","positive regulation of icosanoid secretion",15,1,0.04,194,0.04039,0.04292,"NTSR1"
"GO:0036148","phosphatidylglycerol acyl-chain remodeling",15,1,0.04,195,0.04039,0.04292,"LPCAT1"
"GO:0090335","regulation of brown fat cell differentiation",15,1,0.04,196,0.04039,0.04292,"METRNL"
"GO:0060070","canonical Wnt signaling pathway",268,3,0.78,197,0.03706,0.04331,"G3BP1,KANK1,SEMA5A"
"GO:1903037","regulation of leukocyte cell-cell adhesion",268,3,0.78,198,0.03706,0.04331,"FLOT2,PIK3R6,RUNX3"
"GO:0045814","negative regulation of gene expression, epigenetic",114,2,0.33,200,0.03908,0.04372,"ARID1A,DOT1L"
"GO:0048675","axon extension",115,2,0.34,202,0.0397,0.04441,"SEMA5A,ULK2"
"GO:0090130","tissue migration",273,3,0.8,203,0.03881,0.04533,"ACTA1,KANK1,SEMA5A"
"GO:0045597","positive regulation of cell differentiation",897,6,2.62,204,0.03493,0.04537,"GDNF,METRNL,PIK3R6,RUNX3,SEMA5A,ZEB1"
"GO:0051957","positive regulation of amino acid transport",16,1,0.05,205,0.04303,0.04571,"NTSR1"
"GO:0007379","segment specification",16,1,0.05,206,0.04303,0.04571,"RIPPLY1"
"GO:0048486","parasympathetic nervous system development",16,1,0.05,207,0.04303,0.04571,"GDNF"
"GO:0060080","inhibitory postsynaptic potential",16,1,0.05,208,0.04303,0.04571,"NTSR1"
"GO:0032185","septin cytoskeleton organization",16,1,0.05,209,0.04303,0.04571,"SEPT8"
"GO:0021516","dorsal spinal cord development",16,1,0.05,210,0.04303,0.04571,"GDNF"
"GO:2000193","positive regulation of fatty acid transport",16,1,0.05,211,0.04303,0.04571,"NTSR1"
"GO:0014866","skeletal myofibril assembly",16,1,0.05,212,0.04303,0.04571,"ACTA1"
"GO:0072673","lamellipodium morphogenesis",16,1,0.05,213,0.04303,0.04571,"KANK1"
"GO:0032303","regulation of icosanoid secretion",16,1,0.05,214,0.04303,0.04571,"NTSR1"
"GO:0071545","inositol phosphate catabolic process",16,1,0.05,215,0.04303,0.04571,"NTSR1"
"GO:0043488","regulation of mRNA stability",117,2,0.34,216,0.04096,0.04581,"CARHSP1,GDNF"
"GO:0010558","negative regulation of macromolecule biosynthetic process",1385,8,4.04,217,0.03322,0.0459,"ARID1A,DOT1L,MTA1,NFE2L3,RIPPLY1,RUNX3,ZEB1,ZNF417"
"GO:0001838","embryonic epithelial tube formation",120,2,0.35,219,0.04287,0.04793,"ARID1A,GDNF"
"GO:0072079","nephron tubule formation",17,1,0.05,223,0.04565,0.0485,"GDNF"
"GO:0048485","sympathetic nervous system development",17,1,0.05,224,0.04565,0.0485,"GDNF"
"GO:0010523","negative regulation of calcium ion transport into cytosol",17,1,0.05,225,0.04565,0.0485,"NTSR1"
"GO:0090190","positive regulation of branching involved in ureteric bud morphogenesis",17,1,0.05,226,0.04565,0.0485,"GDNF"
"GO:0006337","nucleosome disassembly",17,1,0.05,227,0.04565,0.0485,"ARID1A"
"GO:2000696","regulation of epithelial cell differentiation involved in kidney development",17,1,0.05,228,0.04565,0.0485,"GDNF"
"GO:0036315","cellular response to sterol",17,1,0.05,229,0.04565,0.0485,"MLC1"
"GO:0031958","corticosteroid receptor signaling pathway",17,1,0.05,230,0.04565,0.0485,"ARID1A"
"GO:0014821","phasic smooth muscle contraction",17,1,0.05,231,0.04565,0.0485,"GDNF"
"GO:0001906","cell killing",121,2,0.35,232,0.04352,0.04865,"DNASE1,PIK3R6"
"GO:0030177","positive regulation of Wnt signaling pathway",121,2,0.35,233,0.04352,0.04865,"KANK1,SEMA5A"
"GO:0090305","nucleic acid phosphodiester bond hydrolysis",281,3,0.82,234,0.04171,0.04866,"DGCR8,DNASE1,G3BP1"
"GO:0090066","regulation of anatomical structure size",473,4,1.38,235,0.04027,0.0488,"KANK1,NEB,SEMA5A,ULK2"
"GO:0002696","positive regulation of leukocyte activation",283,3,0.83,236,0.04245,0.04952,"FLOT2,PIK3R6,RUNX3"
