"GO.ID","Term","Annotated","Significant","Expected","Rank.in.p.value_classic","p.value_elim","p.value_classic","genes"
"GO:0048608","reproductive structure development",401,11,4.28,285,0.00146,0.00396,"BIRC2,CEBPB,DCN,HIF1A,ICAM1,ID4,MGST1,RARG,RBP4,SERPINE2,TGFB2"
"GO:0060317","cardiac epithelial to mesenchymal transition",31,3,0.33,294,0.00302,0.00433,"BMP2,TGFB2,TWIST1"
"GO:0006900","vesicle budding from membrane",100,5,1.07,300,0.00253,0.00438,"AP3B1,ARFGAP3,CTSZ,SNX3,TMED10"
"GO:0003203","endocardial cushion morphogenesis",32,3,0.34,302,0.00331,0.00474,"BMP2,TGFB2,TWIST1"
"GO:0071354","cellular response to interleukin-6",32,3,0.34,303,0.00331,0.00474,"FGG,ICAM1,IL6"
"GO:0051024","positive regulation of immunoglobulin secretion",10,2,0.11,308,0.00376,0.00483,"IL6,RBP4"
"GO:0002523","leukocyte migration involved in inflammatory response",10,2,0.11,309,0.00376,0.00483,"S100A8,S100A9"
"GO:0003149","membranous septum morphogenesis",10,2,0.11,310,0.00376,0.00483,"ID2,TGFB2"
"GO:0055091","phospholipid homeostasis",10,2,0.11,311,0.00376,0.00483,"APOA1,GPAM"
"GO:0032908","regulation of transforming growth factor beta1 production",10,2,0.11,312,0.00376,0.00483,"CD2AP,LUM"
"GO:0019915","lipid storage",65,4,0.69,315,0.00326,0.00514,"APOA1,IL1B,IL6,MEST"
"GO:0048566","embryonic digestive tract development",33,3,0.35,317,0.00362,0.00517,"CXCL8,ID2,TGFB2"
"GO:0035115","embryonic forelimb morphogenesis",33,3,0.35,318,0.00362,0.00517,"CRABP2,RPGRIP1L,TWIST1"
"GO:0019216","regulation of lipid metabolic process",360,10,3.85,323,0.00218,0.00543,"APOA1,BMP2,FGF2,GPAM,HMGCS2,ID2,IL1B,LACTB,LPCAT1,TWIST1"
"GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors",34,3,0.36,328,0.00394,0.00563,"FGB,FGG,ICAM1"
"GO:1900026","positive regulation of substrate adhesion-dependent cell spreading",34,3,0.36,329,0.00394,0.00563,"APOA1,FGB,FGG"
"GO:0016125","sterol metabolic process",151,6,1.61,331,0.00305,0.00569,"APOA1,CYP1B1,EBPL,GPAM,HMGCS2,PON1"
"GO:0048715","negative regulation of oligodendrocyte differentiation",11,2,0.12,335,0.00457,0.00586,"ID2,ID4"
"GO:0090331","negative regulation of platelet aggregation",11,2,0.12,336,0.00457,0.00586,"FGG,SERPINE2"
"GO:0044650","adhesion of symbiont to host cell",11,2,0.12,337,0.00457,0.00586,"ICAM1,LRRC15"
"GO:0045429","positive regulation of nitric oxide biosynthetic process",35,3,0.37,341,0.00428,0.00611,"HBB,ICAM1,IL1B"
"GO:0010955","negative regulation of protein processing",35,3,0.37,342,0.00428,0.00611,"BIRC2,CTSZ,SERPINE2"
"GO:0001101","response to acid chemical",312,9,3.33,350,0.0028,0.00647,"CEBPB,COL3A1,CYP2E1,ICAM1,PDGFC,PON1,PTGFR,RARG,RBP4"
"GO:0007520","myoblast fusion",36,3,0.38,351,0.00463,0.00661,"CXCL10,CXCL9,TANC1"
"GO:0032570","response to progesterone",36,3,0.38,352,0.00463,0.00661,"ACOD1,NKX2-2,TGFB2"
"GO:0051607","defense response to virus",207,7,2.21,360,0.00346,0.00691,"BIRC2,CXCL10,CXCL9,GPAM,IFI44L,IL6,SERINC3"
"GO:0044706","multi-multicellular organism process",207,7,2.21,361,0.00346,0.00691,"ACOD1,B4GALT1,IL1B,PAPPA,PGF,PTGFR,SERPINE2"
"GO:0042574","retinal metabolic process",12,2,0.13,362,0.00545,0.00698,"CYP1B1,SDR16C5"
"GO:0030208","dermatan sulfate biosynthetic process",12,2,0.13,363,0.00545,0.00698,"DCN,DSEL"
"GO:0051238","sequestering of metal ion",12,2,0.13,364,0.00545,0.00698,"S100A8,S100A9"
"GO:0002718","regulation of cytokine production involved in immune response",71,4,0.76,366,0.00448,0.00702,"APOA1,IL1B,IL6,TGFB2"
"GO:0014003","oligodendrocyte development",38,3,0.41,375,0.0054,0.00769,"ID2,ID4,NKX2-2"
"GO:0030204","chondroitin sulfate metabolic process",38,3,0.41,376,0.0054,0.00769,"CSGALNACT1,DCN,DSEL"
"GO:0051281","positive regulation of release of sequestered calcium ion into cytosol",38,3,0.41,377,0.0054,0.00769,"CXCL10,CXCL11,CXCL9"
"GO:0003151","outflow tract morphogenesis",73,4,0.78,380,0.00495,0.00774,"EYA1,HIF1A,TGFB2,TWIST1"
"GO:0046470","phosphatidylcholine metabolic process",74,4,0.79,384,0.00519,0.00811,"APOA1,LPCAT1,MBOAT2,PON1"
"GO:0110110","positive regulation of animal organ morphogenesis",74,4,0.79,385,0.00519,0.00811,"BMP2,FGF7,TGFB2,TWIST1"
"GO:0045598","regulation of fat cell differentiation",116,5,1.24,389,0.00479,0.00814,"BMP2,CEBPB,ID2,ID4,IL6"
"GO:0032352","positive regulation of hormone metabolic process",13,2,0.14,391,0.0064,0.00819,"HIF1A,IL1B"
"GO:0014067","negative regulation of phosphatidylinositol 3-kinase signaling",13,2,0.14,392,0.0064,0.00819,"SERPINE2,TWIST1"
"GO:0018119","peptidyl-cysteine S-nitrosylation",13,2,0.14,393,0.0064,0.00819,"S100A8,S100A9"
"GO:0033127","regulation of histone phosphorylation",13,2,0.14,394,0.0064,0.00819,"IL1B,TWIST1"
"GO:0046500","S-adenosylmethionine metabolic process",13,2,0.14,395,0.0064,0.00819,"GNMT,MAT1A"
"GO:0050930","induction of positive chemotaxis",13,2,0.14,396,0.0064,0.00819,"CXCL8,PGF"
"GO:0022612","gland morphogenesis",117,5,1.25,402,0.00496,0.00843,"CEBPB,FGF7,ID4,RARG,TGFB2"
"GO:0008654","phospholipid biosynthetic process",270,8,2.88,406,0.00406,0.00862,"APOA1,FGF2,FGF7,GPAM,HMGCS2,LPCAT1,MBOAT2,SPTLC1"
"GO:0051090","regulation of DNA-binding transcription factor activity",387,10,4.13,409,0.00366,0.00884,"ACOD1,CYP1B1,ICAM1,ID2,IL1B,IL6,NKX2-2,S100A8,S100A9,TWIST1"
"GO:0006953","acute-phase response",40,3,0.43,410,0.00624,0.00887,"CEBPB,IL1B,IL6"
"GO:0002690","positive regulation of leukocyte chemotaxis",77,4,0.82,417,0.00598,0.00931,"CXCL10,CXCL8,IL6,PGF"
"GO:0050919","negative chemotaxis",41,3,0.44,421,0.00669,0.00949,"APOA1,FLRT2,FLRT3"
"GO:0030949","positive regulation of vascular endothelial growth factor receptor signaling pathway",14,2,0.15,422,0.00742,0.00949,"HIF1A,IL1B"
"GO:0150078","positive regulation of neuroinflammatory response",14,2,0.15,423,0.00742,0.00949,"IL1B,IL6"
"GO:0097094","craniofacial suture morphogenesis",14,2,0.15,424,0.00742,0.00949,"MMP16,TWIST1"
"GO:0010755","regulation of plasminogen activation",14,2,0.15,425,0.00742,0.00949,"CTSZ,SERPINE2"
"GO:0016114","terpenoid biosynthetic process",14,2,0.15,426,0.00742,0.00949,"CRABP2,HMGCS2"
"GO:0045165","cell fate commitment",220,7,2.35,428,0.00482,0.0095,"BMP2,CEBPB,EYA1,FGF2,ID2,IL6,NKX2-2"
"GO:0070167","regulation of biomineral tissue development",78,4,0.83,434,0.00625,0.00973,"BMP2,CEBPB,HIF1A,TWIST1"
"GO:0034637","cellular carbohydrate biosynthetic process",79,4,0.84,440,0.00654,0.01017,"B4GALT1,CSGALNACT1,EXT2,PPP1R3C"
"GO:2000177","regulation of neural precursor cell proliferation",79,4,0.84,441,0.00654,0.01017,"CTSZ,HIF1A,ID2,RASSF10"
"GO:0048661","positive regulation of smooth muscle cell proliferation",79,4,0.84,442,0.00654,0.01017,"FGF2,ID2,IL6,MEF2D"
"GO:0042742","defense response to bacterium",171,6,1.83,443,0.00559,0.01021,"CEBPB,CXCL6,FGB,IL6,S100A8,S100A9"
"GO:0002576","platelet degranulation",123,5,1.31,445,0.00612,0.01034,"APOA1,FGB,FGG,RAB27B,TGFB2"
"GO:0002067","glandular epithelial cell differentiation",43,3,0.46,450,0.00764,0.01082,"BMP2,NKX2-2,RARG"
"GO:0071637","regulation of monocyte chemotactic protein-1 production",15,2,0.16,453,0.00851,0.01088,"IL1B,TWIST1"
"GO:0006004","fucose metabolic process",15,2,0.16,454,0.00851,0.01088,"FPGT,FUCA1"
"GO:0060252","positive regulation of glial cell proliferation",15,2,0.16,455,0.00851,0.01088,"IL1B,IL6"
"GO:1905952","regulation of lipid localization",125,5,1.34,458,0.00654,0.01103,"APOA1,IL1B,IL6,MEST,PON1"
"GO:0044344","cellular response to fibroblast growth factor stimulus",126,5,1.35,462,0.00676,0.01139,"CXCL8,FGF2,FGF7,FLRT2,FLRT3"
"GO:0045843","negative regulation of striated muscle tissue development",44,3,0.47,464,0.00814,0.01152,"BMP2,RBP4,TWIST1"
"GO:0006694","steroid biosynthetic process",177,6,1.89,470,0.00659,0.01196,"ABCB11,APOA1,BMP2,GPAM,HMGCS2,IL1B"
"GO:0010862","positive regulation of pathway-restricted SMAD protein phosphorylation",45,3,0.48,471,0.00866,0.01225,"BMP2,GDF1,TGFB2"
"GO:0035067","negative regulation of histone acetylation",16,2,0.17,475,0.00966,0.01234,"SDR16C5,TWIST1"
"GO:0043567","regulation of insulin-like growth factor receptor signaling pathway",16,2,0.17,476,0.00966,0.01234,"BMP2,IGFBP4"
"GO:0001776","leukocyte homeostasis",85,4,0.91,482,0.00844,0.01304,"CXCL6,GPAM,HIF1A,IL6"
"GO:0090277","positive regulation of peptide hormone secretion",85,4,0.91,483,0.00844,0.01304,"FGB,FGG,HIF1A,RBP4"
"GO:0001666","response to hypoxia",293,8,3.13,489,0.00658,0.01362,"BIRC2,BMP2,HIF1A,ICAM1,PENK,PGF,TGFB2,TWIST1"
"GO:0060038","cardiac muscle cell proliferation",47,3,0.5,490,0.00976,0.01378,"FGF2,RBP4,TGFB2"
"GO:0006555","methionine metabolic process",17,2,0.18,492,0.01088,0.01389,"GNMT,MAT1A"
"GO:0002726","positive regulation of T cell cytokine production",17,2,0.18,493,0.01088,0.01389,"IL1B,IL6"
"GO:0060973","cell migration involved in heart development",17,2,0.18,494,0.01088,0.01389,"FLRT3,TWIST1"
"GO:0060041","retina development in camera-type eye",133,5,1.42,500,0.00845,0.01413,"CYP1B1,HIF1A,LPCAT1,RBP4,TGFB2"
"GO:0060541","respiratory system development",187,6,2,510,0.00854,0.01533,"ADAMTS2,CTSZ,FGF7,RARG,RBP4,RPGRIP1L"
"GO:2000179","positive regulation of neural precursor cell proliferation",49,3,0.52,511,0.01094,0.01542,"CTSZ,HIF1A,RASSF10"
"GO:0002548","monocyte chemotaxis",49,3,0.52,512,0.01094,0.01542,"CCL8,CXCL10,IL6"
"GO:0060749","mammary gland alveolus development",18,2,0.19,516,0.01217,0.01552,"HIF1A,ID2"
"GO:0061377","mammary gland lobule development",18,2,0.19,517,0.01217,0.01552,"HIF1A,ID2"
"GO:0009713","catechol-containing compound biosynthetic process",18,2,0.19,518,0.01217,0.01552,"PAH,TGFB2"
"GO:0061298","retina vasculature development in camera-type eye",18,2,0.19,519,0.01217,0.01552,"CYP1B1,HIF1A"
"GO:0035743","CD4-positive, alpha-beta T cell cytokine production",18,2,0.19,520,0.01217,0.01552,"IL1B,IL6"
"GO:0042423","catecholamine biosynthetic process",18,2,0.19,521,0.01217,0.01552,"PAH,TGFB2"
"GO:0072676","lymphocyte migration",90,4,0.96,524,0.01028,0.0158,"CCL8,CXCL10,CXCL11,ICAM1"
"GO:0048592","eye morphogenesis",137,5,1.46,525,0.00953,0.01588,"COL8A1,HIF1A,RARG,RBP4,TWIST1"
"GO:0001935","endothelial cell proliferation",137,5,1.46,526,0.00953,0.01588,"APOA1,BMP2,FGF2,HIF1A,PGF"
"GO:0051384","response to glucocorticoid",137,5,1.46,527,0.00953,0.01588,"ICAM1,IL6,PAPPA,SSTR3,TAT"
"GO:0048247","lymphocyte chemotaxis",50,3,0.53,531,0.01156,0.01628,"CCL8,CXCL10,CXCL11"
"GO:0048663","neuron fate commitment",50,3,0.53,532,0.01156,0.01628,"EYA1,ID2,NKX2-2"
