"GO.ID","Term","Annotated","Significant","Expected","Rank.in.p.value_classic","p.value_elim","p.value_classic","genes"
"GO:0061326","renal tubule development",91,2,0.28,115,0.01403,0.03231,"TFAP2B,VEGFA"
"GO:0099175","regulation of postsynapse organization",92,2,0.28,116,0.01433,0.03296,"NRP2,SHISA7"
"GO:0072017","distal tubule development",11,1,0.03,117,0.02163,0.03354,"TFAP2B"
"GO:0010561","negative regulation of glycoprotein biosynthetic process",11,1,0.03,118,0.02163,0.03354,"ITM2C"
"GO:1905820","positive regulation of chromosome separation",11,1,0.03,119,0.02163,0.03354,"ANAPC11"
"GO:0061548","ganglion development",11,1,0.03,120,0.02163,0.03354,"NRP2"
"GO:0042983","amyloid precursor protein biosynthetic process",11,1,0.03,121,0.02163,0.03354,"ITM2C"
"GO:0042984","regulation of amyloid precursor protein biosynthetic process",11,1,0.03,122,0.02163,0.03354,"ITM2C"
"GO:0002903","negative regulation of B cell apoptotic process",11,1,0.03,123,0.02163,0.03354,"FOXP1"
"GO:0072567","chemokine (C-X-C motif) ligand 2 production",11,1,0.03,124,0.02163,0.03354,"FOXP1"
"GO:0072578","neurotransmitter-gated ion channel clustering",11,1,0.03,125,0.02163,0.03354,"SHISA7"
"GO:0010960","magnesium ion homeostasis",11,1,0.03,126,0.02163,0.03354,"TFAP2B"
"GO:0007512","adult heart development",12,1,0.04,130,0.02358,0.03653,"MYH6"
"GO:0002551","mast cell chemotaxis",12,1,0.04,131,0.02358,0.03653,"VEGFA"
"GO:1901626","regulation of postsynaptic membrane organization",12,1,0.04,132,0.02358,0.03653,"SHISA7"
"GO:1901160","primary amino compound metabolic process",12,1,0.04,133,0.02358,0.03653,"AZIN2"
"GO:0048875","chemical homeostasis within a tissue",12,1,0.04,134,0.02358,0.03653,"VEGFA"
"GO:0090399","replicative senescence",12,1,0.04,135,0.02358,0.03653,"MME"
"GO:0033139","regulation of peptidyl-serine phosphorylation of STAT protein",12,1,0.04,136,0.02358,0.03653,"IFNA5"
"GO:0071679","commissural neuron axon guidance",12,1,0.04,137,0.02358,0.03653,"VEGFA"
"GO:1903587","regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis",13,1,0.04,139,0.02552,0.03952,"VEGFA"
"GO:0006596","polyamine biosynthetic process",13,1,0.04,140,0.02552,0.03952,"AZIN2"
"GO:0048172","regulation of short-term neuronal synaptic plasticity",13,1,0.04,141,0.02552,0.03952,"SHISA7"
"GO:0015802","basic amino acid transport",13,1,0.04,142,0.02552,0.03952,"SLC7A2"
"GO:1903019","negative regulation of glycoprotein metabolic process",13,1,0.04,143,0.02552,0.03952,"ITM2C"
"GO:0009642","response to light intensity",13,1,0.04,144,0.02552,0.03952,"RDH13"
"GO:0050930","induction of positive chemotaxis",13,1,0.04,145,0.02552,0.03952,"VEGFA"
"GO:1902285","semaphorin-plexin signaling pathway involved in neuron projection guidance",13,1,0.04,146,0.02552,0.03952,"NRP2"
"GO:0097531","mast cell migration",13,1,0.04,147,0.02552,0.03952,"VEGFA"
"GO:0036109","alpha-linolenic acid metabolic process",13,1,0.04,148,0.02552,0.03952,"FADS2"
"GO:0043500","muscle adaptation",102,2,0.32,149,0.01742,0.03978,"CTDP1,MYH6"
"GO:0072009","nephron epithelium development",104,2,0.32,150,0.01806,0.0412,"TFAP2B,VEGFA"
"GO:0030949","positive regulation of vascular endothelial growth factor receptor signaling pathway",14,1,0.04,151,0.02745,0.04249,"VEGFA"
"GO:0060977","coronary vasculature morphogenesis",14,1,0.04,152,0.02745,0.04249,"VEGFA"
"GO:0061154","endothelial tube morphogenesis",14,1,0.04,153,0.02745,0.04249,"FOXP1"
"GO:0090036","regulation of protein kinase C signaling",14,1,0.04,154,0.02745,0.04249,"VEGFA"
"GO:0003159","morphogenesis of an endothelium",14,1,0.04,155,0.02745,0.04249,"FOXP1"
"GO:0035810","positive regulation of urine volume",14,1,0.04,156,0.02745,0.04249,"TFAP2B"
"GO:0048532","anatomical structure arrangement",14,1,0.04,157,0.02745,0.04249,"NRP2"
"GO:0045667","regulation of osteoblast differentiation",108,2,0.33,158,0.01939,0.0441,"TMEM119,TWIST2"
"GO:2001028","positive regulation of endothelial cell chemotaxis",15,1,0.05,159,0.02939,0.04546,"VEGFA"
"GO:0060766","negative regulation of androgen receptor signaling pathway",15,1,0.05,160,0.02939,0.04546,"FOXP1"
"GO:0098915","membrane repolarization during ventricular cardiac muscle cell action potential",15,1,0.05,161,0.02939,0.04546,"KCNH2"
"GO:0060841","venous blood vessel development",15,1,0.05,162,0.02939,0.04546,"VEGFA"
"GO:0021783","preganglionic parasympathetic fiber development",15,1,0.05,163,0.02939,0.04546,"NRP2"
"GO:0048569","post-embryonic animal organ development",15,1,0.05,164,0.02939,0.04546,"VEGFA"
"GO:2000726","negative regulation of cardiac muscle cell differentiation",15,1,0.05,165,0.02939,0.04546,"CTDP1"
"GO:0071435","potassium ion export",15,1,0.05,166,0.02939,0.04546,"KCNH2"
"GO:0097623","potassium ion export across plasma membrane",15,1,0.05,167,0.02939,0.04546,"KCNH2"
"GO:0001822","kidney development",260,3,0.8,168,0.01464,0.04652,"MME,TFAP2B,VEGFA"
"GO:0048486","parasympathetic nervous system development",16,1,0.05,170,0.03132,0.04841,"NRP2"
"GO:0021854","hypothalamus development",16,1,0.05,171,0.03132,0.04841,"NRP2"
"GO:1900424","regulation of defense response to bacterium",16,1,0.05,172,0.03132,0.04841,"FOXP1"
"GO:0090190","positive regulation of branching involved in ureteric bud morphogenesis",16,1,0.05,173,0.03132,0.04841,"VEGFA"
"GO:0090195","chemokine secretion",16,1,0.05,174,0.03132,0.04841,"FOXP1"
"GO:0006595","polyamine metabolic process",16,1,0.05,175,0.03132,0.04841,"AZIN2"
"GO:0001991","regulation of systemic arterial blood pressure by circulatory renin-angiotensin",16,1,0.05,176,0.03132,0.04841,"MME"
"GO:0032793","positive regulation of CREB transcription factor activity",16,1,0.05,177,0.03132,0.04841,"VEGFA"
"GO:0061050","regulation of cell growth involved in cardiac muscle cell development",16,1,0.05,178,0.03132,0.04841,"CTDP1"
"GO:0042501","serine phosphorylation of STAT protein",16,1,0.05,179,0.03132,0.04841,"IFNA5"
"GO:0007350","blastoderm segmentation",16,1,0.05,180,0.03132,0.04841,"NRP2"
