"GO.ID","Term","Annotated","Significant","Expected","Rank.in.p.value_classic","p.value_elim","p.value_classic","genes"
"GO:2000826","regulation of heart morphogenesis",34,2,0.27,66,0.01289,0.0302,"BMP2,ENG"
"GO:0007155","cell adhesion",1303,17,10.43,70,0.00149,0.0311,"ACTG1,ACTN3,ANXA2,BMP2,CD151,CHL1,CTNND2,ENG,EPDR1,FLRT2,HLA-G,ID1,IGF2,IL6ST,ISLR,LAMC1,TMIGD2"
"GO:0071560","cellular response to transforming growth factor beta stimulus",222,5,1.78,74,0.00547,0.0331,"ENG,HSPA1A,ID1,SMURF2,WNT10A"
"GO:0060562","epithelial tube morphogenesis",299,6,2.39,75,0.04615,0.0332,"BMP2,CFL1,CXCR2,ENG,FKBPL,PGF"
"GO:0045766","positive regulation of angiogenesis",154,4,1.23,79,0.00786,0.0353,"CXCR2,ENG,PGF,TMIGD2"
"GO:0031640","killing of cells of other organism",37,2,0.3,80,0.01515,0.0353,"DEFB4A,HIST1H2BK"
"GO:0044364","disruption of cells of other organism",37,2,0.3,81,0.01515,0.0353,"DEFB4A,HIST1H2BK"
"GO:0001657","ureteric bud development",91,3,0.73,85,0.01116,0.0366,"BMP2,PGF,SIM1"
"GO:0010907","positive regulation of glucose metabolic process",38,2,0.3,87,0.01594,0.037,"ACTN3,IGF2"
"GO:0072163","mesonephric epithelium development",92,3,0.74,90,0.0115,0.0376,"BMP2,PGF,SIM1"
"GO:0072164","mesonephric tubule development",92,3,0.74,91,0.0115,0.0376,"BMP2,PGF,SIM1"
"GO:0010712","regulation of collagen metabolic process",39,2,0.31,92,0.01674,0.0388,"CYGB,ENG"
"GO:0001823","mesonephros development",95,3,0.76,97,0.01253,0.0407,"BMP2,PGF,SIM1"
"GO:1901028","regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway",40,2,0.32,94,0.01757,0.0407,"HSPA1A,YWHAE"
"GO:0003197","endocardial cushion development",41,2,0.33,99,0.01841,0.0425,"BMP2,ENG"
"GO:0010862","positive regulation of pathway-restricted SMAD protein phosphorylation",42,2,0.34,101,0.01926,0.0444,"BMP2,ENG"
"GO:0090278","negative regulation of peptide hormone secretion",42,2,0.34,102,0.01926,0.0444,"CRHBP,NPFF"
"GO:0006900","vesicle budding from membrane",100,3,0.8,103,0.01438,0.0462,"ANXA2,TRAPPC2L,VAPB"
"GO:0032964","collagen biosynthetic process",43,2,0.34,104,0.02014,0.0464,"CYGB,ENG"
"GO:0045214","sarcomere organization",43,2,0.34,105,0.02014,0.0464,"ACTG1,TNNT3"
"GO:0007140","male meiotic nuclear division",43,2,0.34,106,0.02014,0.0464,"TDRD12,TDRD9"
"GO:0031648","protein destabilization",43,2,0.34,107,0.02014,0.0464,"BMP2,ID1"
"GO:0050679","positive regulation of epithelial cell proliferation",172,4,1.38,108,0.01147,0.0495,"BMP2,ID1,LAMC1,PGF"
