"GO.ID","Term","Annotated","Significant","Expected","Rank.in.p.value_classic","p.value_elim","p.value_classic","genes"
"GO:0070887","cellular response to chemical stimulus",2888,23,14,39,0.03221,0.00895,"ACKR3,COLEC12,DDIT4,HGF,HILPDA,HLA-DRA,IFNA5,IL11,IL17RE,KCNH2,KLF9,MME,MYH6,NFIL3,NRP2,S100A8,SMAD1,SOD3,STAT4,STXBP2,TFAP2B,UCN2,WNT5A"
"GO:0061036","positive regulation of cartilage development",30,2,0.15,40,0.00559,0.00925,"SMAD1,WNT5A"
"GO:0033138","positive regulation of peptidyl-serine phosphorylation",90,3,0.44,41,0.00464,0.00953,"IFNA5,IL11,WNT5A"
"GO:0099175","regulation of postsynapse organization",92,3,0.45,42,0.00494,0.01012,"NRP2,SHISA7,WNT5A"
"GO:0043410","positive regulation of MAPK cascade",506,7,2.45,46,0.00274,0.01136,"ACKR3,DDR2,HGF,IL11,MFHAS1,RB1CC1,WNT5A"
"GO:0034341","response to interferon-gamma",185,4,0.9,49,0.00506,0.0125,"HLA-DRA,MEFV,STXBP2,WNT5A"
"GO:0048846","axon extension involved in axon guidance",36,2,0.17,52,0.00798,0.01315,"NRP2,WNT5A"
"GO:1900744","regulation of p38MAPK cascade",37,2,0.18,54,0.00842,0.01385,"HGF,MFHAS1"
"GO:0043330","response to exogenous dsRNA",37,2,0.18,55,0.00842,0.01385,"COLEC12,IFNA5"
"GO:0001666","response to hypoxia",294,5,1.43,58,0.00481,0.01411,"DDIT4,DPP4,HILPDA,PLAU,SOD3"
"GO:0030049","muscle filament sliding",39,2,0.19,60,0.00932,0.01532,"MYH6,TNNI3"
"GO:0071548","response to dexamethasone",39,2,0.19,61,0.00932,0.01532,"DDIT4,FIBIN"
"GO:0045444","fat cell differentiation",201,4,0.97,66,0.00676,0.01648,"IL11,METRNL,TFAP2B,WNT5A"
"GO:0050919","negative chemotaxis",41,2,0.2,67,0.01027,0.01685,"NRP2,WNT5A"
"GO:0033628","regulation of cell adhesion mediated by integrin",41,2,0.2,68,0.01027,0.01685,"DPP4,PLAU"
"GO:0019221","cytokine-mediated signaling pathway",678,8,3.29,69,0.00363,0.01686,"ACKR3,HGF,HLA-DRA,IFNA5,IL11,IL17RE,STAT4,WNT5A"
"GO:0030183","B cell differentiation",112,3,0.54,70,0.0085,0.01714,"IFNA5,IL11,IRF2BP2"
"GO:0048514","blood vessel morphogenesis",551,7,2.67,72,0.00438,0.01741,"ACKR3,HGF,NRP2,SMAD1,TFAP2B,TNNI3,WNT5A"
"GO:0010799","regulation of peptidyl-threonine phosphorylation",42,2,0.2,73,0.01076,0.01763,"DDIT4,WNT5A"
"GO:1903214","regulation of protein targeting to mitochondrion",44,2,0.21,78,0.01176,0.01925,"ABLIM3,LMAN1"
"GO:0003231","cardiac ventricle development",118,3,0.57,81,0.0098,0.01967,"MYH6,TNNI3,WNT5A"
"GO:0055010","ventricular cardiac muscle tissue morphogenesis",46,2,0.22,84,0.01281,0.02093,"MYH6,TNNI3"
"GO:0002224","toll-like receptor signaling pathway",124,3,0.6,88,0.0112,0.02239,"COLEC12,MFHAS1,S100A8"
"GO:0060324","face development",48,2,0.23,90,0.01389,0.02267,"CRISPLD2,WNT5A"
"GO:0043030","regulation of macrophage activation",48,2,0.23,91,0.01389,0.02267,"MFHAS1,WNT5A"
"GO:2000116","regulation of cysteine-type endopeptidase activity",222,4,1.08,92,0.00953,0.02281,"HGF,MEFV,S100A8,TFAP2B"
"GO:0060048","cardiac muscle contraction",125,3,0.61,93,0.01145,0.02286,"KCNH2,MYH6,TNNI3"
"GO:0030335","positive regulation of cell migration",457,6,2.22,94,0.00711,0.02352,"ACKR3,DDR2,HGF,NRP2,PLAU,WNT5A"
"GO:0010038","response to metal ion",336,5,1.63,95,0.00837,0.02364,"FIBIN,S100A8,SOD3,TFAP2B,WNT5A"
"GO:0072507","divalent inorganic cation homeostasis",458,6,2.22,96,0.00718,0.02375,"ACKR3,S100A8,SV2A,TFAP2B,TNNI3,WNT5A"
"GO:0060688","regulation of morphogenesis of a branching structure",51,2,0.25,99,0.01559,0.02539,"HGF,WNT5A"
"GO:0010823","negative regulation of mitochondrion organization",52,2,0.25,101,0.01617,0.02632,"HGF,LMAN1"
"GO:0048146","positive regulation of fibroblast proliferation",52,2,0.25,102,0.01617,0.02632,"DDR2,WNT5A"
"GO:0046330","positive regulation of JNK cascade",133,3,0.64,103,0.01352,0.02683,"MFHAS1,RB1CC1,WNT5A"
"GO:0003229","ventricular cardiac muscle tissue development",53,2,0.26,105,0.01677,0.02727,"MYH6,TNNI3"
"GO:0002274","myeloid leukocyte activation",605,7,2.93,107,0.00722,0.02734,"CRISPLD2,MFHAS1,MME,PLAU,S100A8,STXBP2,WNT5A"
"GO:0071385","cellular response to glucocorticoid stimulus",54,2,0.26,111,0.01737,0.02823,"DDIT4,KLF9"
"GO:0046903","secretion",1504,13,7.29,112,0.01692,0.02848,"ABCC3,CRISPLD2,DPP4,ERC2,HGF,IL11,MME,PLAU,S100A8,STXBP2,SV2A,TFAP2B,WNT5A"
"GO:0008283","cell proliferation",1853,15,8.98,120,0.00291,0.03174,"BCAT1,DDIT4,DDR2,DPP4,HGF,HILPDA,IFNA5,IL11,KLF9,NRP2,PLAU,SMAD1,TFAP2B,TMEM119,WNT5A"
"GO:0071384","cellular response to corticosteroid stimulus",58,2,0.28,122,0.01988,0.03221,"DDIT4,KLF9"
"GO:0032651","regulation of interleukin-1 beta production",59,2,0.29,125,0.02053,0.03324,"MEFV,WNT5A"
"GO:0032940","secretion by cell",1383,12,6.7,126,0.02422,0.0341,"CRISPLD2,DPP4,ERC2,HGF,IL11,MME,PLAU,S100A8,STXBP2,SV2A,TFAP2B,WNT5A"
"GO:0050918","positive chemotaxis",60,2,0.29,127,0.02118,0.03428,"HGF,WNT5A"
"GO:0030500","regulation of bone mineralization",62,2,0.3,129,0.02252,0.0364,"DDR2,TMEM119"
"GO:0033627","cell adhesion mediated by integrin",62,2,0.3,130,0.02252,0.0364,"DPP4,PLAU"
"GO:0060326","cell chemotaxis",261,4,1.27,132,0.01641,0.03804,"ACKR3,HGF,S100A8,WNT5A"
"GO:0021536","diencephalon development",64,2,0.31,136,0.0239,0.03856,"NRP2,WNT5A"
"GO:0001707","mesoderm formation",64,2,0.31,137,0.0239,0.03856,"SMAD1,WNT5A"
"GO:0045766","positive regulation of angiogenesis",154,3,0.75,138,0.01993,0.0389,"HGF,SMAD1,WNT5A"
"GO:0008217","regulation of blood pressure",154,3,0.75,139,0.01993,0.0389,"MME,MYH6,TNNI3"
"GO:0048332","mesoderm morphogenesis",66,2,0.32,144,0.02531,0.04078,"SMAD1,WNT5A"
"GO:0003208","cardiac ventricle morphogenesis",66,2,0.32,145,0.02531,0.04078,"MYH6,TNNI3"
"GO:0032874","positive regulation of stress-activated MAPK cascade",157,3,0.76,148,0.02096,0.04081,"MFHAS1,RB1CC1,WNT5A"
"GO:0070304","positive regulation of stress-activated protein kinase signaling cascade",158,3,0.77,151,0.02131,0.04146,"MFHAS1,RB1CC1,WNT5A"
"GO:0006941","striated muscle contraction",159,3,0.77,154,0.02167,0.04211,"KCNH2,MYH6,TNNI3"
"GO:0032611","interleukin-1 beta production",68,2,0.33,155,0.02675,0.04304,"MEFV,WNT5A"
"GO:1903747","regulation of establishment of protein localization to mitochondrion",69,2,0.33,157,0.02748,0.04419,"ABLIM3,LMAN1"
"GO:0072001","renal system development",275,4,1.33,158,0.01949,0.04464,"MME,SMAD1,TFAP2B,WNT5A"
"GO:0008284","positive regulation of cell proliferation",820,8,3.98,159,0.01104,0.04495,"DDR2,DPP4,HILPDA,IL11,NRP2,TFAP2B,TMEM119,WNT5A"
"GO:0032652","regulation of interleukin-1 production",70,2,0.34,160,0.02822,0.04535,"MEFV,WNT5A"
"GO:0032642","regulation of chemokine production",70,2,0.34,161,0.02822,0.04535,"MEFV,WNT5A"
"GO:0035265","organ growth",164,3,0.8,162,0.02348,0.04546,"DDR2,MYH6,SMAD1"
"GO:0071346","cellular response to interferon-gamma",165,3,0.8,163,0.02385,0.04614,"HLA-DRA,STXBP2,WNT5A"
"GO:0002523","leukocyte migration involved in inflammatory response",10,1,0.05,164,0.03677,0.04744,"S100A8"
"GO:0043455","regulation of secondary metabolic process",10,1,0.05,165,0.03677,0.04744,"WNT5A"
"GO:0033141","positive regulation of peptidyl-serine phosphorylation of STAT protein",10,1,0.05,166,0.03677,0.04744,"IFNA5"
"GO:0051798","positive regulation of hair follicle development",10,1,0.05,167,0.03677,0.04744,"WNT5A"
"GO:0072044","collecting duct development",10,1,0.05,168,0.03677,0.04744,"TFAP2B"
"GO:0021889","olfactory bulb interneuron differentiation",10,1,0.05,169,0.03677,0.04744,"WNT5A"
"GO:0055062","phosphate ion homeostasis",10,1,0.05,170,0.03677,0.04744,"TFAP2B"
"GO:0099566","regulation of postsynaptic cytosolic calcium ion concentration",10,1,0.05,171,0.03677,0.04744,"WNT5A"
"GO:0072505","divalent inorganic anion homeostasis",10,1,0.05,172,0.03677,0.04744,"TFAP2B"
"GO:0072506","trivalent inorganic anion homeostasis",10,1,0.05,173,0.03677,0.04744,"TFAP2B"
"GO:0031053","primary miRNA processing",10,1,0.05,174,0.03677,0.04744,"SMAD1"
"GO:0021561","facial nerve development",10,1,0.05,175,0.03677,0.04744,"NRP2"
"GO:0038063","collagen-activated tyrosine kinase receptor signaling pathway",10,1,0.05,176,0.03677,0.04744,"DDR2"
"GO:0042033","chemokine biosynthetic process",10,1,0.05,177,0.03677,0.04744,"WNT5A"
"GO:0033632","regulation of cell-cell adhesion mediated by integrin",10,1,0.05,178,0.03677,0.04744,"DPP4"
"GO:0021610","facial nerve morphogenesis",10,1,0.05,179,0.03677,0.04744,"NRP2"
"GO:0050755","chemokine metabolic process",10,1,0.05,180,0.03677,0.04744,"WNT5A"
"GO:0035871","protein K11-linked deubiquitination",10,1,0.05,181,0.03677,0.04744,"USP37"
"GO:0042635","positive regulation of hair cycle",10,1,0.05,182,0.03677,0.04744,"WNT5A"
"GO:0002002","regulation of angiotensin levels in blood",10,1,0.05,183,0.03677,0.04744,"MME"
"GO:0003151","outflow tract morphogenesis",72,2,0.35,185,0.02973,0.0477,"NRP2,WNT5A"
"GO:0060411","cardiac septum morphogenesis",72,2,0.35,186,0.02973,0.0477,"NRP2,WNT5A"
"GO:0001570","vasculogenesis",73,2,0.35,187,0.03049,0.04889,"ACKR3,TNNI3"
"GO:0002221","pattern recognition receptor signaling pathway",170,3,0.82,188,0.02576,0.04965,"COLEC12,MFHAS1,S100A8"
