"GO.ID","Term","Annotated","Significant","Expected","Rank.in.p.value_classic","p.value_elim","p.value_classic","genes"
"GO:0032103","positive regulation of response to external stimulus",262,8,1.82,98,0.00285,0.00049,"C3,CXCL10,CXCL8,FGF2,IL1B,S100A8,S100A9,TLR9"
"GO:0051241","negative regulation of multicellular organismal process",1088,18,7.56,102,0.01407,0.00051,"ADAMTS7,APOA1,CD2AP,CTSZ,CXCL10,FGB,FGF2,FGG,ID4,IL1B,PTHLH,RBP4,RGS4,SERPINE2,TGFBR2,TLR9,TNFRSF21,VTN"
"GO:0007584","response to nutrient",205,7,1.42,105,0.00022,0.00057,"APOA1,CXCL10,IGFBP2,IL1B,PENK,SERPINC1,TGFBR2"
"GO:0043950","positive regulation of cAMP-mediated signaling",25,3,0.17,111,0.00043,0.00067,"CXCL10,CXCL11,CXCL9"
"GO:2000352","negative regulation of endothelial cell apoptotic process",27,3,0.19,119,0.00054,0.00085,"FGB,FGG,ICAM1"
"GO:0072378","blood coagulation, fibrin clot formation",27,3,0.19,120,0.00054,0.00085,"FGB,FGG,SERPINC1"
"GO:0045907","positive regulation of vasoconstriction",27,3,0.19,121,0.00054,0.00085,"FGB,FGG,ICAM1"
"GO:0015850","organic hydroxy compound transport",219,7,1.52,122,0.00563,0.00085,"ABCB11,APOA1,PON1,RBP4,SLC22A3,SLCO1C1,STRA6"
"GO:0007186","G protein-coupled receptor signaling pathway",947,16,6.58,123,0.01815,0.00085,"APOA1,ARHGEF4,C3,CAV2,CCL8,CXCL1,CXCL10,CXCL11,CXCL5,CXCL6,CXCL8,CXCL9,OR10K2,PENK,PTHLH,RGS4"
"GO:0019216","regulation of lipid metabolic process",360,9,2.5,127,0.024,0.00092,"APOA1,C3,FGF2,HMGCS2,HNF4A,IGFBP7,IL1B,LPCAT1,TNFRSF21"
"GO:0042744","hydrogen peroxide catabolic process",28,3,0.19,129,6e-04,0.00094,"HBB,HBG2,PRDX6"
"GO:0050729","positive regulation of inflammatory response",113,5,0.78,137,0.01625,0.00115,"C3,IL1B,S100A8,S100A9,TLR9"
"GO:0043627","response to estrogen",68,4,0.47,143,0.00072,0.00128,"APOA1,IGFBP2,KRT19,TGFBR2"
"GO:0006816","calcium ion transport",384,9,2.67,150,0.01531,0.00144,"ATP2C2,CCL8,CXCL10,CXCL11,CXCL9,FGF2,ICAM1,RGS4,TLR9"
"GO:0008285","negative regulation of cell proliferation",634,12,4.4,152,0.00343,0.00153,"CAV2,CCL8,CXCL1,CXCL8,HNF4A,IGFBP7,IL1B,PTHLH,RBP4,SERPINE2,TGFBR2,TNFRSF21"
"GO:0050727","regulation of inflammatory response",316,8,2.2,156,0.00758,0.00164,"APOA1,BIRC2,C3,IL1B,S100A8,S100A9,TLR9,VTN"
"GO:1900026","positive regulation of substrate adhesion-dependent cell spreading",34,3,0.24,160,0.00107,0.00167,"APOA1,FGB,FGG"
"GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors",34,3,0.24,161,0.00107,0.00167,"FGB,FGG,ICAM1"
"GO:0010955","negative regulation of protein processing",35,3,0.24,170,0.00117,0.00182,"BIRC2,CTSZ,SERPINE2"
"GO:0045429","positive regulation of nitric oxide biosynthetic process",35,3,0.24,171,0.00117,0.00182,"HBB,ICAM1,IL1B"
"GO:0070741","response to interleukin-6",36,3,0.25,178,0.00127,0.00197,"FGG,ICAM1,PCK1"
"GO:0002523","leukocyte migration involved in inflammatory response",10,2,0.07,182,0.00153,0.00208,"S100A8,S100A9"
"GO:0055091","phospholipid homeostasis",10,2,0.07,183,0.00153,0.00208,"APOA1,HNF4A"
"GO:0006570","tyrosine metabolic process",10,2,0.07,184,0.00153,0.00208,"PAH,TAT"
"GO:0060159","regulation of dopamine receptor signaling pathway",10,2,0.07,185,0.00153,0.00208,"CAV2,RGS4"
"GO:0051281","positive regulation of release of sequestered calcium ion into cytosol",38,3,0.26,192,0.00149,0.00231,"CXCL10,CXCL11,CXCL9"
"GO:0030198","extracellular matrix organization",337,8,2.34,197,0.00091,0.00244,"COL25A1,FGB,FGF2,FGG,ICAM1,MFAP5,MMP16,VTN"
"GO:0090331","negative regulation of platelet aggregation",11,2,0.08,198,0.00186,0.00253,"FGG,SERPINE2"
"GO:0045078","positive regulation of interferon-gamma biosynthetic process",11,2,0.08,199,0.00186,0.00253,"CD276,TLR9"
"GO:0006559","L-phenylalanine catabolic process",11,2,0.08,200,0.00186,0.00253,"PAH,TAT"
"GO:0015671","oxygen transport",11,2,0.08,201,0.00186,0.00253,"HBB,HBG2"
"GO:0006094","gluconeogenesis",82,4,0.57,205,0.00145,0.00255,"ALDOB,G6PC,PCK1,RBP4"
"GO:0019725","cellular homeostasis",860,14,5.97,207,0.00794,0.00256,"ATP2C2,CCL8,CP,CXCL10,CXCL11,CXCL9,DNAJC10,FGF2,ICAM1,NPTN,PCK1,PRDX6,S100A8,S100A9"
"GO:0009612","response to mechanical stimulus",198,6,1.38,209,0.02051,0.0026,"CXCL10,IGFBP2,IL1B,SERPINE2,STRA6,TGFBR2"
"GO:0051384","response to glucocorticoid",137,5,0.95,210,0.00136,0.00268,"ICAM1,IGFBP2,IGFBP7,PCK1,TAT"
"GO:0008654","phospholipid biosynthetic process",270,7,1.88,214,0.01717,0.0028,"APOA1,FGF2,HMGCS2,LPCAT1,PIGA,PIGW,TLR9"
"GO:0002791","regulation of peptide secretion",424,9,2.95,215,0.01678,0.00282,"APOA1,FGB,FGG,HNF4A,IL1B,RBP4,S100A8,TLR9,TNFRSF21"
"GO:0060044","negative regulation of cardiac muscle cell proliferation",12,2,0.08,220,0.00223,0.00302,"RBP4,TGFBR2"
"GO:0051238","sequestering of metal ion",12,2,0.08,221,0.00223,0.00302,"S100A8,S100A9"
"GO:0051092","positive regulation of NF-kappaB transcription factor activity",142,5,0.99,225,0.0016,0.00313,"ICAM1,IL1B,S100A8,S100A9,TLR9"
"GO:0046165","alcohol biosynthetic process",142,5,0.99,226,0.0016,0.00313,"APOA1,FGF2,HMGCS2,IL1B,PCK1"
"GO:0006898","receptor-mediated endocytosis",276,7,1.92,228,0.00131,0.00316,"APOA1,CAV2,CD2AP,CXCL8,HBB,TGFBR2,VTN"
"GO:0042102","positive regulation of T cell proliferation",88,4,0.61,231,0.00188,0.0033,"CD276,IGFBP2,IL1B,TGFBR2"
"GO:0006641","triglyceride metabolic process",88,4,0.61,232,0.00188,0.0033,"APOA1,C3,G6PC,PCK1"
"GO:0070374","positive regulation of ERK1 and ERK2 cascade",209,6,1.45,237,0.00156,0.0034,"CCL8,FGB,FGF2,FGG,ICAM1,NPTN"
"GO:0006875","cellular metal ion homeostasis",522,10,3.63,240,0.02234,0.00347,"ATP2C2,CCL8,CP,CXCL10,CXCL11,CXCL9,FGF2,NPTN,S100A8,S100A9"
"GO:2000257","regulation of protein activation cascade",44,3,0.31,241,0.00227,0.00352,"C3,SERPINC1,VTN"
"GO:0018119","peptidyl-cysteine S-nitrosylation",13,2,0.09,245,0.00262,0.00355,"S100A8,S100A9"
"GO:0032725","positive regulation of granulocyte macrophage colony-stimulating factor production",13,2,0.09,246,0.00262,0.00355,"IL1B,TLR9"
"GO:0006721","terpenoid metabolic process",93,4,0.65,260,0.00231,0.00402,"APOA1,HMGCS2,RBP4,STRA6"
"GO:0055082","cellular chemical homeostasis",714,12,4.96,261,0.01646,0.00404,"ATP2C2,CCL8,CP,CXCL10,CXCL11,CXCL9,FGF2,ICAM1,NPTN,PCK1,S100A8,S100A9"
"GO:0016254","preassembly of GPI anchor in ER membrane",14,2,0.1,262,0.00305,0.00412,"PIGA,PIGW"
"GO:0010755","regulation of plasminogen activation",14,2,0.1,263,0.00305,0.00412,"CTSZ,SERPINE2"
"GO:0070365","hepatocyte differentiation",14,2,0.1,264,0.00305,0.00412,"HNF4A,PCK1"
"GO:0030949","positive regulation of vascular endothelial growth factor receptor signaling pathway",14,2,0.1,265,0.00305,0.00412,"IL1B,VTN"
"GO:0098869","cellular oxidant detoxification",94,4,0.65,268,0.0024,0.00417,"HBB,HBG2,PRDX6,S100A9"
"GO:0007566","embryo implantation",48,3,0.33,277,0.00292,0.0045,"IGFBP7,IL1B,TGFBR2"
"GO:0043312","neutrophil degranulation",459,9,3.19,283,0.00167,0.00474,"C3,CKAP4,CTSZ,CXCL1,HBB,LPCAT1,PRDX6,S100A8,S100A9"
"GO:0032526","response to retinoic acid",98,4,0.68,287,0.00279,0.00484,"IGFBP2,IGFBP7,PCK1,RBP4"
"GO:0045766","positive regulation of angiogenesis",158,5,1.1,290,0.00254,0.00492,"C3,CXCL8,FGF2,IL1B,TGFBR2"
"GO:0035461","vitamin transmembrane transport",16,2,0.11,301,0.00399,0.00539,"GC,STRA6"
"GO:0043567","regulation of insulin-like growth factor receptor signaling pathway",16,2,0.11,302,0.00399,0.00539,"IGFBP2,IGFBP4"
"GO:0045927","positive regulation of growth",235,6,1.63,311,0.00282,0.00599,"FGF2,IGFBP1,ISLR2,S100A8,S100A9,TGFBR2"
"GO:0046890","regulation of lipid biosynthetic process",166,5,1.15,312,0.00315,0.00605,"APOA1,C3,IGFBP7,IL1B,LPCAT1"
"GO:0030540","female genitalia development",17,2,0.12,315,0.0045,0.00608,"RBP4,STRA6"
"GO:0030277","maintenance of gastrointestinal epithelium",18,2,0.13,327,0.00505,0.00681,"RBP4,TLR9"
"GO:0042742","defense response to bacterium",171,5,1.19,330,0.00357,0.00685,"CXCL6,FGB,S100A8,S100A9,TLR9"
"GO:0050708","regulation of protein secretion",402,8,2.79,333,0.00276,0.00701,"APOA1,FGB,FGG,HNF4A,IL1B,RBP4,TLR9,TNFRSF21"
"GO:0002687","positive regulation of leukocyte migration",111,4,0.77,339,0.00436,0.00749,"CCL8,CXCL10,CXCL8,ICAM1"
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway",111,4,0.77,340,0.00436,0.00749,"CXCL10,CXCL11,CXCL9,PTHLH"
"GO:0032331","negative regulation of chondrocyte differentiation",19,2,0.13,343,0.00562,0.00757,"ADAMTS7,PTHLH"
"GO:1901739","regulation of myoblast fusion",19,2,0.13,344,0.00562,0.00757,"CXCL10,CXCL9"
"GO:0006694","steroid biosynthetic process",177,5,1.23,348,0.00414,0.00789,"ABCB11,APOA1,HMGCS2,IGFBP7,IL1B"
"GO:0010996","response to auditory stimulus",20,2,0.14,354,0.00622,0.00838,"CXCL10,STRA6"
"GO:0042359","vitamin D metabolic process",20,2,0.14,355,0.00622,0.00838,"GC,IL1B"
"GO:0048520","positive regulation of behavior",20,2,0.14,356,0.00622,0.00838,"PENK,STRA6"
"GO:0045685","regulation of glial cell differentiation",60,3,0.42,357,0.00549,0.00839,"ID4,SERPINE2,TNFRSF21"
"GO:0036499","PERK-mediated unfolded protein response",21,2,0.15,367,0.00685,0.00922,"CXCL8,IGFBP1"
"GO:0030325","adrenal gland development",21,2,0.15,368,0.00685,0.00922,"APOA1,STRA6"
"GO:0010038","response to metal ion",338,7,2.35,369,0.00408,0.00933,"FGB,FGG,ICAM1,IGFBP2,PENK,S100A8,TAT"
"GO:0031424","keratinization",120,4,0.83,375,0.00574,0.0098,"KRT19,KRT3,KRTAP10-2,KRTAP9-9"
"GO:0090276","regulation of peptide hormone secretion",188,5,1.31,383,0.00533,0.01008,"FGB,FGG,HNF4A,IL1B,RBP4"
"GO:0002700","regulation of production of molecular mediator of immune response",121,4,0.84,384,0.00591,0.01009,"APOA1,IL1B,RBP4,TLR9"
"GO:0002675","positive regulation of acute inflammatory response",22,2,0.15,386,0.0075,0.0101,"C3,IL1B"
"GO:0060065","uterus development",22,2,0.15,387,0.0075,0.0101,"RBP4,STRA6"
"GO:0010818","T cell chemotaxis",22,2,0.15,388,0.0075,0.0101,"CXCL10,CXCL11"
"GO:0045940","positive regulation of steroid metabolic process",22,2,0.15,389,0.0075,0.0101,"APOA1,IL1B"
"GO:0019915","lipid storage",65,3,0.45,392,0.00685,0.01044,"APOA1,C3,IL1B"
"GO:0048565","digestive tract development",123,4,0.85,393,0.00626,0.01066,"CLMP,CXCL8,STRA6,TGFBR2"
"GO:1905952","regulation of lipid localization",125,4,0.87,403,0.00662,0.01127,"APOA1,C3,IL1B,PON1"
"GO:0051345","positive regulation of hydrolase activity",718,11,4.99,404,0.00362,0.01135,"ALDOB,APOA1,CAV2,CCL8,DNAJC10,FGF2,ICAM1,RGS4,S100A8,S100A9,SIPA1L2"
"GO:0048708","astrocyte differentiation",68,3,0.47,409,0.00776,0.0118,"ID4,S100A8,SERPINE2"
"GO:0032642","regulation of chemokine production",70,3,0.49,419,0.00841,0.01277,"CXCL6,IL1B,TLR9"
"GO:0050832","defense response to fungus",25,2,0.17,422,0.00963,0.01293,"S100A8,S100A9"
"GO:0000188","inactivation of MAPK activity",25,2,0.17,423,0.00963,0.01293,"DUSP4,RGS4"
"GO:0015721","bile acid and bile salt transport",25,2,0.17,424,0.00963,0.01293,"ABCB11,SLCO1C1"
"GO:0042632","cholesterol homeostasis",71,3,0.49,427,0.00874,0.01326,"APOA1,G6PC,HNF4A"
"GO:0007568","aging",281,6,1.95,430,0.00669,0.01372,"ICAM1,IGFBP1,IGFBP2,PCK1,PENK,TGFBR2"
"GO:0048710","regulation of astrocyte differentiation",26,2,0.18,435,0.0104,0.01395,"ID4,SERPINE2"
"GO:0010575","positive regulation of vascular endothelial growth factor production",26,2,0.18,436,0.0104,0.01395,"C3,IL1B"
"GO:0043271","negative regulation of ion transport",134,4,0.93,444,0.00843,0.01424,"ICAM1,RGS4,SERPINE2,TLR9"
"GO:0046683","response to organophosphorus",135,4,0.94,451,0.00865,0.01459,"BIRC2,IL1B,PCK1,PENK"
"GO:0046470","phosphatidylcholine metabolic process",74,3,0.51,456,0.00979,0.01482,"APOA1,LPCAT1,PON1"
"GO:0060384","innervation",27,2,0.19,458,0.01118,0.015,"COL25A1,SERPINE2"
"GO:0010951","negative regulation of endopeptidase activity",208,5,1.44,459,0.0081,0.01507,"BIRC2,C3,SERPINC1,SERPINE2,VTN"
"GO:0001523","retinoid metabolic process",75,3,0.52,464,0.01015,0.01536,"APOA1,RBP4,STRA6"
"GO:0031100","animal organ regeneration",75,3,0.52,465,0.01015,0.01536,"APOA1,TGFBR2,VTN"
"GO:1905954","positive regulation of lipid localization",75,3,0.52,466,0.01015,0.01536,"C3,IL1B,PON1"
"GO:0009615","response to virus",291,6,2.02,474,0.00789,0.01604,"BIRC2,CCL8,CXCL10,CXCL9,PENK,TLR9"
"GO:0042730","fibrinolysis",28,2,0.19,475,0.012,0.01608,"FGB,FGG"
"GO:0043462","regulation of ATPase activity",77,3,0.53,480,0.0109,0.01647,"ALDOB,DNAJC10,TLR9"
"GO:0014072","response to isoquinoline alkaloid",29,2,0.2,488,0.01284,0.01719,"PENK,RGS4"
"GO:0045745","positive regulation of G protein-coupled receptor signaling pathway",29,2,0.2,489,0.01284,0.01719,"C3,CAV2"
"GO:0043278","response to morphine",29,2,0.2,490,0.01284,0.01719,"PENK,RGS4"
"GO:0042593","glucose homeostasis",217,5,1.51,496,0.00962,0.01778,"G6PC,HNF4A,ICAM1,PCK1,RBP4"
"GO:0070328","triglyceride homeostasis",30,2,0.21,501,0.0137,0.01834,"APOA1,HNF4A"
"GO:0055090","acylglycerol homeostasis",30,2,0.21,502,0.0137,0.01834,"APOA1,HNF4A"
"GO:0071549","cellular response to dexamethasone stimulus",30,2,0.21,503,0.0137,0.01834,"ICAM1,PCK1"
"GO:0016101","diterpenoid metabolic process",81,3,0.56,509,0.0125,0.01884,"APOA1,RBP4,STRA6"
"GO:0001975","response to amphetamine",31,2,0.22,515,0.01459,0.01951,"ICAM1,RGS4"
"GO:0048713","regulation of oligodendrocyte differentiation",31,2,0.22,516,0.01459,0.01951,"ID4,TNFRSF21"
"GO:0010574","regulation of vascular endothelial growth factor production",31,2,0.22,517,0.01459,0.01951,"C3,IL1B"
"GO:0048709","oligodendrocyte differentiation",83,3,0.58,519,0.01335,0.02008,"ID4,TNFRSF21,VTN"
"GO:0014074","response to purine-containing compound",149,4,1.04,521,0.0121,0.02021,"BIRC2,IL1B,PCK1,PENK"
"GO:0030307","positive regulation of cell growth",149,4,1.04,522,0.0121,0.02021,"IGFBP1,ISLR2,S100A8,S100A9"
"GO:0071354","cellular response to interleukin-6",32,2,0.22,527,0.0155,0.02072,"FGG,ICAM1"
"GO:0006882","cellular zinc ion homeostasis",32,2,0.22,528,0.0155,0.02072,"S100A8,S100A9"
"GO:0002702","positive regulation of production of molecular mediator of immune response",85,3,0.59,534,0.01423,0.02138,"IL1B,RBP4,TLR9"
"GO:0090277","positive regulation of peptide hormone secretion",85,3,0.59,535,0.01423,0.02138,"FGB,FGG,RBP4"
"GO:0048566","embryonic digestive tract development",33,2,0.23,540,0.01644,0.02196,"CXCL8,STRA6"
"GO:0010573","vascular endothelial growth factor production",33,2,0.23,541,0.01644,0.02196,"C3,IL1B"
"GO:0051154","negative regulation of striated muscle cell differentiation",33,2,0.23,542,0.01644,0.02196,"CXCL10,RGS4"
"GO:0006656","phosphatidylcholine biosynthetic process",33,2,0.23,543,0.01644,0.02196,"APOA1,LPCAT1"
"GO:0006855","drug transmembrane transport",86,3,0.6,546,0.01468,0.02204,"RGS4,SLC22A3,STRA6"
"GO:0033280","response to vitamin D",34,2,0.24,559,0.0174,0.02323,"CXCL10,PENK"
"GO:0030212","hyaluronan metabolic process",34,2,0.24,560,0.0174,0.02323,"FGF2,IL1B"
"GO:0055069","zinc ion homeostasis",34,2,0.24,561,0.0174,0.02323,"S100A8,S100A9"
"GO:0019432","triglyceride biosynthetic process",36,2,0.25,572,0.01939,0.02585,"C3,PCK1"
"GO:0030324","lung development",163,4,1.13,580,0.01634,0.027,"CTSZ,RBP4,STRA6,TGFBR2"
"GO:0051224","negative regulation of protein transport",163,4,1.13,581,0.01634,0.027,"APOA1,CABP1,IL1B,TNFRSF21"
"GO:0010470","regulation of gastrulation",37,2,0.26,582,0.02042,0.02721,"APOA1,HNF4A"
"GO:0007369","gastrulation",165,4,1.15,588,0.01701,0.02807,"APOA1,HNF4A,TGFBR2,VTN"
"GO:0032868","response to insulin",245,5,1.7,590,0.01559,0.02819,"CAV2,ICAM1,IGFBP1,IL1B,PCK1"
"GO:0014009","glial cell proliferation",38,2,0.26,592,0.02147,0.02859,"IL1B,PENK"
"GO:0046460","neutral lipid biosynthetic process",38,2,0.26,593,0.02147,0.02859,"C3,PCK1"
"GO:0046463","acylglycerol biosynthetic process",38,2,0.26,594,0.02147,0.02859,"C3,PCK1"
"GO:1904950","negative regulation of establishment of protein localization",166,4,1.15,596,0.01735,0.02861,"APOA1,CABP1,IL1B,TNFRSF21"
"GO:0071495","cellular response to endogenous stimulus",1265,15,8.79,601,0.00779,0.02898,"ADAMTS7,CAV2,CXCL8,FGB,FGF2,HNF4A,ICAM1,IGFBP1,IGFBP2,IGFBP7,IL1B,NPTN,PCK1,PENK,TGFBR2"
"GO:0030323","respiratory tube development",167,4,1.16,603,0.0177,0.02916,"CTSZ,RBP4,STRA6,TGFBR2"
"GO:0032368","regulation of lipid transport",96,3,0.67,604,0.01965,0.02928,"APOA1,IL1B,PON1"
"GO:1901222","regulation of NIK/NF-kappaB signaling",96,3,0.67,605,0.01965,0.02928,"BIRC2,IL1B,TLR9"
"GO:0033344","cholesterol efflux",39,2,0.27,611,0.02255,0.03,"APOA1,PON1"
"GO:0043279","response to alkaloid",97,3,0.67,613,0.02019,0.03007,"ICAM1,PENK,RGS4"
"GO:0051591","response to cAMP",98,3,0.68,617,0.02074,0.03087,"BIRC2,PCK1,PENK"
"GO:0061028","establishment of endothelial barrier",40,2,0.28,621,0.02364,0.03144,"ICAM1,IL1B"
"GO:0071548","response to dexamethasone",40,2,0.28,622,0.02364,0.03144,"ICAM1,PCK1"
"GO:0031099","regeneration",173,4,1.2,626,0.01987,0.03259,"APOA1,IGFBP1,TGFBR2,VTN"
"GO:0002639","positive regulation of immunoglobulin production",41,2,0.28,629,0.02476,0.0329,"RBP4,TLR9"
"GO:0001504","neurotransmitter uptake",41,2,0.28,630,0.02476,0.0329,"RGS4,SLC22A3"
"GO:0032870","cellular response to hormone stimulus",638,9,4.43,633,0.01382,0.03374,"CAV2,FGB,HNF4A,ICAM1,IGFBP1,IGFBP2,IGFBP7,IL1B,PCK1"
"GO:0046916","cellular transition metal ion homeostasis",102,3,0.71,634,0.02302,0.03416,"CP,S100A8,S100A9"
"GO:0048598","embryonic morphogenesis",541,8,3.76,641,0.01544,0.03497,"APOA1,FGF2,HNF4A,MMP16,RBP4,STRA6,TGFBR2,VTN"
"GO:0030308","negative regulation of cell growth",177,4,1.23,642,0.0214,0.03501,"DCBLD2,HNF4A,RGS4,SERPINE2"
"GO:0009410","response to xenobiotic stimulus",260,5,1.81,643,0.01963,0.03509,"HNF4A,ICAM1,PCK1,PENK,RGS4"
"GO:0009749","response to glucose",180,4,1.25,649,0.0226,0.03688,"HNF4A,ICAM1,PCK1,TGFBR2"
