"GO.ID","Term","Annotated","Significant","Expected","Rank.in.p.value_classic","p.value_elim","p.value_classic","genes"
"GO:0051645","Golgi localization",14,1,0.03,67,0.02105,0.03062,"SLC9A3R1"
"GO:0060009","Sertoli cell development",14,1,0.03,68,0.02105,0.03062,"ARID4A"
"GO:0045198","establishment of epithelial cell apical/basal polarity",14,1,0.03,69,0.02105,0.03062,"SLC9A3R1"
"GO:0014733","regulation of skeletal muscle adaptation",14,1,0.03,70,0.02105,0.03062,"MYH7"
"GO:0090494","dopamine uptake",14,1,0.03,71,0.02105,0.03062,"GDNF"
"GO:0048667","cell morphogenesis involved in neuron differentiation",545,4,1.21,74,0.00869,0.03185,"DOCK10,GDNF,SLC9A3R1,ULK2"
"GO:0072283","metanephric renal vesicle morphogenesis",15,1,0.03,75,0.02254,0.03278,"GDNF"
"GO:0002070","epithelial cell maturation",15,1,0.03,76,0.02254,0.03278,"PGR"
"GO:0010155","regulation of proton transport",15,1,0.03,77,0.02254,0.03278,"SLC9A3R1"
"GO:0090335","regulation of brown fat cell differentiation",15,1,0.03,78,0.02254,0.03278,"METRNL"
"GO:0090493","catecholamine uptake",15,1,0.03,79,0.02254,0.03278,"GDNF"
"GO:0006000","fructose metabolic process",15,1,0.03,80,0.02254,0.03278,"SORD"
"GO:0014065","phosphatidylinositol 3-kinase signaling",129,2,0.29,81,0.01625,0.03316,"PIK3R6,SLC9A3R1"
"GO:0030033","microvillus assembly",16,1,0.04,85,0.02402,0.03492,"SLC9A3R1"
"GO:0019585","glucuronate metabolic process",16,1,0.04,86,0.02402,0.03492,"SORD"
"GO:0001991","regulation of systemic arterial blood pressure by circulatory renin-angiotensin",16,1,0.04,87,0.02402,0.03492,"MME"
"GO:0048486","parasympathetic nervous system development",16,1,0.04,88,0.02402,0.03492,"GDNF"
"GO:0021516","dorsal spinal cord development",16,1,0.04,89,0.02402,0.03492,"GDNF"
"GO:0006063","uronic acid metabolic process",16,1,0.04,90,0.02402,0.03492,"SORD"
"GO:0080182","histone H3-K4 trimethylation",16,1,0.04,91,0.02402,0.03492,"ARID4A"
"GO:0014866","skeletal myofibril assembly",16,1,0.04,92,0.02402,0.03492,"ACTA1"
"GO:0097190","apoptotic signaling pathway",565,4,1.25,93,0.00983,0.03566,"ATP2A1,CASP8AP2,GDNF,SLC9A3R1"
"GO:0010766","negative regulation of sodium ion transport",17,1,0.04,94,0.0255,0.03707,"SLC9A3R1"
"GO:0006349","regulation of gene expression by genetic imprinting",17,1,0.04,95,0.0255,0.03707,"ARID4A"
"GO:2000696","regulation of epithelial cell differentiation involved in kidney development",17,1,0.04,96,0.0255,0.03707,"GDNF"
"GO:0036124","histone H3-K9 trimethylation",17,1,0.04,97,0.0255,0.03707,"ARID4A"
"GO:0048485","sympathetic nervous system development",17,1,0.04,98,0.0255,0.03707,"GDNF"
"GO:0001573","ganglioside metabolic process",17,1,0.04,99,0.0255,0.03707,"B3GALT4"
"GO:0014821","phasic smooth muscle contraction",17,1,0.04,100,0.0255,0.03707,"GDNF"
"GO:0072079","nephron tubule formation",17,1,0.04,101,0.0255,0.03707,"GDNF"
"GO:0007597","blood coagulation, intrinsic pathway",17,1,0.04,102,0.0255,0.03707,"KNG1"
"GO:0090190","positive regulation of branching involved in ureteric bud morphogenesis",17,1,0.04,103,0.0255,0.03707,"GDNF"
"GO:0035089","establishment of apical/basal cell polarity",18,1,0.04,104,0.02698,0.0392,"SLC9A3R1"
"GO:1905276","regulation of epithelial tube formation",18,1,0.04,105,0.02698,0.0392,"GDNF"
"GO:0060117","auditory receptor cell development",18,1,0.04,106,0.02698,0.0392,"SLC9A3R1"
"GO:0010224","response to UV-B",18,1,0.04,107,0.02698,0.0392,"MME"
"GO:0072077","renal vesicle morphogenesis",18,1,0.04,108,0.02698,0.0392,"GDNF"
"GO:0043065","positive regulation of apoptotic process",587,4,1.3,109,0.0112,0.04016,"CASP8AP2,EEF1A2,KNG1,SLC9A3R1"
"GO:0048754","branching morphogenesis of an epithelial tube",144,2,0.32,110,0.01999,0.04051,"GDNF,PGR"
"GO:0043068","positive regulation of programmed cell death",591,4,1.31,111,0.01147,0.04101,"CASP8AP2,EEF1A2,KNG1,SLC9A3R1"
"GO:0051580","regulation of neurotransmitter uptake",19,1,0.04,112,0.02846,0.04134,"GDNF"
"GO:0097242","amyloid-beta clearance",19,1,0.04,113,0.02846,0.04134,"MME"
"GO:0044062","regulation of excretion",19,1,0.04,114,0.02846,0.04134,"SLC9A3R1"
"GO:0030859","polarized epithelial cell differentiation",19,1,0.04,115,0.02846,0.04134,"SLC9A3R1"
"GO:0060231","mesenchymal to epithelial transition",19,1,0.04,116,0.02846,0.04134,"GDNF"
"GO:0002313","mature B cell differentiation involved in immune response",19,1,0.04,117,0.02846,0.04134,"DOCK10"
"GO:0048670","regulation of collateral sprouting",19,1,0.04,118,0.02846,0.04134,"ULK2"
"GO:0072087","renal vesicle development",19,1,0.04,119,0.02846,0.04134,"GDNF"
"GO:1902600","proton transmembrane transport",148,2,0.33,121,0.02104,0.04256,"ATP2A1,SLC9A3R1"
"GO:0043687","post-translational protein modification",352,3,0.78,122,0.01576,0.04275,"HIF3A,KLHL3,KNG1"
"GO:0007097","nuclear migration",20,1,0.04,123,0.02994,0.04347,"SLC9A3R1"
"GO:0061213","positive regulation of mesonephros development",20,1,0.04,124,0.02994,0.04347,"GDNF"
"GO:0001759","organ induction",20,1,0.04,125,0.02994,0.04347,"GDNF"
"GO:0060008","Sertoli cell differentiation",20,1,0.04,126,0.02994,0.04347,"ARID4A"
"GO:0061162","establishment of monopolar cell polarity",20,1,0.04,127,0.02994,0.04347,"SLC9A3R1"
"GO:0065008","regulation of biological quality",3637,13,8.07,128,0.00109,0.04456,"ARID4A,ATP2A1,DOCK10,GDNF,KLHL3,KNG1,METRNL,MME,MYH7,PIK3R6,SLC9A3R1,ULK2,USP40"
"GO:0090189","regulation of branching involved in ureteric bud morphogenesis",21,1,0.05,129,0.03141,0.04559,"GDNF"
"GO:0072215","regulation of metanephros development",21,1,0.05,130,0.03141,0.04559,"GDNF"
"GO:0030728","ovulation",21,1,0.05,131,0.03141,0.04559,"PGR"
"GO:0061339","establishment or maintenance of monopolar cell polarity",21,1,0.05,132,0.03141,0.04559,"SLC9A3R1"
"GO:0055083","monovalent inorganic anion homeostasis",21,1,0.05,133,0.03141,0.04559,"SLC9A3R1"
"GO:0010226","response to lithium ion",21,1,0.05,134,0.03141,0.04559,"ACTA1"
"GO:0099173","postsynapse organization",156,2,0.35,135,0.02321,0.04679,"DOCK10,GDNF"
"GO:0048015","phosphatidylinositol-mediated signaling",156,2,0.35,136,0.02321,0.04679,"PIK3R6,SLC9A3R1"
"GO:0019400","alditol metabolic process",22,1,0.05,137,0.03288,0.04771,"SORD"
"GO:0003081","regulation of systemic arterial blood pressure by renin-angiotensin",22,1,0.05,138,0.03288,0.04771,"MME"
"GO:0032469","endoplasmic reticulum calcium ion homeostasis",22,1,0.05,139,0.03288,0.04771,"ATP2A1"
"GO:0010640","regulation of platelet-derived growth factor receptor signaling pathway",22,1,0.05,140,0.03288,0.04771,"SLC9A3R1"
"GO:0030178","negative regulation of Wnt signaling pathway",158,2,0.35,141,0.02377,0.04787,"BARX1,SLC9A3R1"
"GO:0048017","inositol lipid-mediated signaling",159,2,0.35,142,0.02405,0.04841,"PIK3R6,SLC9A3R1"
"GO:0051560","mitochondrial calcium ion homeostasis",23,1,0.05,144,0.03435,0.04983,"ATP2A1"
"GO:0046174","polyol catabolic process",23,1,0.05,145,0.03435,0.04983,"SORD"
"GO:0032770","positive regulation of monooxygenase activity",23,1,0.05,146,0.03435,0.04983,"GDNF"
"GO:0072337","modified amino acid transport",23,1,0.05,147,0.03435,0.04983,"SLC9A3R1"
"GO:0032528","microvillus organization",23,1,0.05,148,0.03435,0.04983,"SLC9A3R1"
"GO:0003299","muscle hypertrophy in response to stress",23,1,0.05,149,0.03435,0.04983,"MYH7"
"GO:0014898","cardiac muscle hypertrophy in response to stress",23,1,0.05,150,0.03435,0.04983,"MYH7"
"GO:0014887","cardiac muscle adaptation",23,1,0.05,151,0.03435,0.04983,"MYH7"
"GO:0098810","neurotransmitter reuptake",23,1,0.05,152,0.03435,0.04983,"GDNF"
"GO:0006688","glycosphingolipid biosynthetic process",23,1,0.05,153,0.03435,0.04983,"B3GALT4"
"GO:0002335","mature B cell differentiation",23,1,0.05,154,0.03435,0.04983,"DOCK10"
