"GO.ID","Term","Annotated","Significant","Expected","Rank.in.p.value_classic","p.value_elim","p.value_classic","genes"
"GO:0048488","synaptic vesicle endocytosis",53,2,0.25,114,0.01531,0.02667,"ACTG1,RAB27B"
"GO:0140238","presynaptic endocytosis",53,2,0.25,115,0.01531,0.02667,"ACTG1,RAB27B"
"GO:0046651","lymphocyte proliferation",240,4,1.15,117,0.01053,0.02815,"AHR,CD151,HLA-G,IL6ST"
"GO:0051926","negative regulation of calcium ion transport",55,2,0.26,118,0.01643,0.02856,"SLC30A1,YWHAE"
"GO:0008283","cell proliferation",1853,15,8.87,120,0.04281,0.02878,"AHR,ANXA2,ATOH8,BMP2,CAPNS1,CD151,EMP1,FAM98A,HLA-G,HSPA1A,ID1,IL6ST,LAMC1,P3H2,PGF"
"GO:0032943","mononuclear cell proliferation",242,4,1.16,121,0.01083,0.0289,"AHR,CD151,HLA-G,IL6ST"
"GO:0001658","branching involved in ureteric bud morphogenesis",56,2,0.27,123,0.017,0.02953,"BMP2,PGF"
"GO:0001667","ameboidal-type cell migration",363,5,1.74,126,0.00939,0.03016,"ATOH8,C5orf30,CFL1,ID1,SMURF2"
"GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress",57,2,0.27,127,0.01757,0.03051,"ATP2A1,HSPA1A"
"GO:0045669","positive regulation of osteoblast differentiation",57,2,0.27,128,0.01757,0.03051,"BMP2,IL6ST"
"GO:0001885","endothelial cell development",57,2,0.27,129,0.01757,0.03051,"ENG,ID1"
"GO:0071310","cellular response to organic substance",2387,18,11.43,134,0.0227,0.03166,"ACAP2,ACTG1,AHR,ANXA2,BMP2,CFL1,ENG,FLRT2,HLA-G,HSPA1A,ID1,IL6ST,PGF,PIK3R2,POLR2L,SMURF2,VAPB,WNT10A"
"GO:0030334","regulation of cell migration",774,8,3.71,135,0.00595,0.03169,"ATOH8,BMP2,C5orf30,CD151,ENG,FLRT2,PGF,SMURF2"
"GO:1903902","positive regulation of viral life cycle",60,2,0.29,137,0.01936,0.03353,"ANXA2,VAPB"
"GO:0051240","positive regulation of multicellular organismal process",1561,13,7.48,139,0.0306,0.0339,"ACTN3,ANXA2,ATOH8,ATP2A1,BMP2,CRABP2,ENG,FLRT2,HLA-G,HSPA1A,IL6ST,PGF,SMURF2"
"GO:0070661","leukocyte proliferation",255,4,1.22,140,0.01292,0.03407,"AHR,CD151,HLA-G,IL6ST"
"GO:0060675","ureteric bud morphogenesis",61,2,0.29,141,0.01997,0.03456,"BMP2,PGF"
"GO:0060395","SMAD protein signal transduction",61,2,0.29,142,0.01997,0.03456,"ATOH8,BMP2"
"GO:0072171","mesonephric tubule morphogenesis",62,2,0.3,143,0.02059,0.0356,"BMP2,PGF"
"GO:0034976","response to endoplasmic reticulum stress",259,4,1.24,144,0.01361,0.03576,"ATP2A1,HSPA1A,PIK3R2,VAPB"
"GO:0036465","synaptic vesicle recycling",64,2,0.31,148,0.02185,0.03772,"ACTG1,RAB27B"
"GO:0030239","myofibril assembly",64,2,0.31,149,0.02185,0.03772,"ACTG1,TNNT3"
"GO:0045765","regulation of angiogenesis",267,4,1.28,151,0.01506,0.03929,"ENG,FKBPL,ID1,PGF"
"GO:0055001","muscle cell development",157,3,0.75,154,0.01847,0.03959,"ACTG1,ENG,TNNT3"
"GO:0046824","positive regulation of nucleocytoplasmic transport",66,2,0.32,155,0.02314,0.03989,"PIK3R2,YWHAE"
"GO:0055008","cardiac muscle tissue morphogenesis",67,2,0.32,156,0.0238,0.04099,"BMP2,ENG"
"GO:0050821","protein stabilization",162,3,0.78,161,0.02005,0.0428,"FKBPL,HSPA1A,NCLN"
"GO:0070509","calcium ion import",70,2,0.34,163,0.02582,0.04437,"ATP2A1,SLC30A1"
"GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway",70,2,0.34,164,0.02582,0.04437,"HSPA1A,SMURF2"
"GO:0072078","nephron tubule morphogenesis",70,2,0.34,165,0.02582,0.04437,"BMP2,PGF"
"GO:0090114","COPII-coated vesicle budding",71,2,0.34,166,0.02651,0.04552,"TRAPPC2L,VAPB"
"GO:0042795","snRNA transcription by RNA polymerase II",71,2,0.34,167,0.02651,0.04552,"ELL2,POLR2L"
"GO:0009301","snRNA transcription",71,2,0.34,168,0.02651,0.04552,"ELL2,POLR2L"
"GO:0042098","T cell proliferation",167,3,0.8,171,0.02171,0.04613,"CD151,HLA-G,IL6ST"
"GO:0072088","nephron epithelium morphogenesis",72,2,0.34,172,0.0272,0.04667,"BMP2,PGF"
"GO:1903845","negative regulation of cellular response to transforming growth factor beta stimulus",72,2,0.34,173,0.0272,0.04667,"HSPA1A,SMURF2"
"GO:0110110","positive regulation of animal organ morphogenesis",72,2,0.34,174,0.0272,0.04667,"BMP2,ENG"
"GO:0006705","mineralocorticoid biosynthetic process",10,1,0.05,175,0.03507,0.04688,"BMP2"
"GO:0042482","positive regulation of odontogenesis",10,1,0.05,176,0.03507,0.04688,"BMP2"
"GO:0014891","striated muscle atrophy",10,1,0.05,177,0.03507,0.04688,"ACTN3"
"GO:0014894","response to denervation involved in regulation of muscle adaptation",10,1,0.05,178,0.03507,0.04688,"ACTN3"
"GO:0014877","response to muscle inactivity involved in regulation of muscle adaptation",10,1,0.05,179,0.03507,0.04688,"ACTN3"
"GO:0016102","diterpenoid biosynthetic process",10,1,0.05,180,0.03507,0.04688,"CRABP2"
"GO:0051561","positive regulation of mitochondrial calcium ion concentration",10,1,0.05,181,0.03507,0.04688,"ATP2A1"
"GO:0090084","negative regulation of inclusion body assembly",10,1,0.05,182,0.03507,0.04688,"HSPA1A"
"GO:2001198","regulation of dendritic cell differentiation",10,1,0.05,183,0.03507,0.04688,"HLA-G"
"GO:0070106","interleukin-27-mediated signaling pathway",10,1,0.05,184,0.03507,0.04688,"IL6ST"
"GO:0008212","mineralocorticoid metabolic process",10,1,0.05,185,0.03507,0.04688,"BMP2"
"GO:0070278","extracellular matrix constituent secretion",10,1,0.05,186,0.03507,0.04688,"ENG"
"GO:0007220","Notch receptor processing",10,1,0.05,187,0.03507,0.04688,"PSENEN"
"GO:0032353","negative regulation of hormone biosynthetic process",10,1,0.05,188,0.03507,0.04688,"BMP2"
"GO:2000644","regulation of receptor catabolic process",10,1,0.05,189,0.03507,0.04688,"ANXA2"
"GO:1904321","response to forskolin",10,1,0.05,190,0.03507,0.04688,"AHR"
"GO:1904322","cellular response to forskolin",10,1,0.05,191,0.03507,0.04688,"AHR"
"GO:1900122","positive regulation of receptor binding",10,1,0.05,192,0.03507,0.04688,"ANXA2"
"GO:0060856","establishment of blood-brain barrier",10,1,0.05,193,0.03507,0.04688,"ENG"
"GO:0098659","inorganic cation import across plasma membrane",73,2,0.35,194,0.02791,0.04784,"KCNJ4,SLC30A1"
"GO:0099587","inorganic ion import across plasma membrane",73,2,0.35,195,0.02791,0.04784,"KCNJ4,SLC30A1"
"GO:0002433","immune response-regulating cell surface receptor signaling pathway involved in phagocytosis",74,2,0.35,199,0.02862,0.04902,"ACTG1,PIK3R2"
"GO:0072028","nephron morphogenesis",74,2,0.35,200,0.02862,0.04902,"BMP2,PGF"
"GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis",74,2,0.35,201,0.02862,0.04902,"ACTG1,PIK3R2"
"GO:0061333","renal tubule morphogenesis",74,2,0.35,202,0.02862,0.04902,"BMP2,PGF"
